"Sigla","Dados da contratação","Vl Global","Inicio Vigência","Fim Vigência","Download"
"SAGRIMA","Contratada: TECNOFRIO LTDA                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: =O presente contrato tem por objeto a contratação de empresa especializada na prestação de serviços de instalação dos aparelhos de ar condicionados split, com fornecimento de materiais essenciais para a instalação                                                          Processo/Ano: 173759/2021                                                          Contrato/Ano: 050/2021                                                          Dt. Assinatura: 23/12/2021                                                                                                                                                                              Fiscal:                                                          RONALD","7.630,00","23/12/2021","23/01/2022","Detalhar                                                                                                                                                                                                                PDF"
"SAGRIMA","Contratada: TECNOFRIO LTDA                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: =O presente contrato tem por objeto a contratação de empresa especializada na prestação de serviços de instalação dos aparelhos de ar condicionados split, com fornecimento de materiais essenciais para a instalação                                                          Processo/Ano: 173759/2021                                                          Contrato/Ano: 050/2021                                                          Dt. Assinatura: 23/12/2021                                                                                                                                                                              Fiscal:                                                          ALYSSON FALCÃO E ADRIANA P. FERNANDES LIMA","7.630,00","23/12/2021","23/01/2022","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: MASAN SERVIÇOS ESPECIALIZADOS LTDA                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: o presente contrato tem por objeto a emergencial prestação de serviços voltados ao preparo, transporte e fornecimento de alimentação (desjejum, almoço, lanche e jantar), com disponibilização de todos os insumos, acompanhamento técnico e supervisão necessária, sendo os alimentos providos em self-service e/ou quentinhas, em conformidades com as especificações técnicas, quantitativos e locais de execução previstos no termo de referência e com a proposta apresentada.                                                          Processo/Ano: 430765/2021                                                          Contrato/Ano: 19/2021                                                          Dt. Assinatura: 19/03/2021","16.569.891,95","19/03/2021","19/09/2021","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: MASAN SERVIÇOS ESPECIALIZADOS LTDA                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: prestação de serviços voltados ao preparo, transporte e fornecimento de alimentação (desjejum, almoço, lanche e jantar), com disponibilização de todos os insumos, acompanhamento técnico e supervisão necessária, sendo os alimentos provido em self-service e/ou quentinhas, em conformidade  com as especificações técnicas e quantitativos do Termo Referência (Anexo I).                                                          Processo/Ano: 50458/2021                                                          Contrato/Ano: 28/2021                                                          Dt. Assinatura: 29/03/2021","46.489.469,02","29/03/2021","29/03/2022","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: MASAN COMERCIAL DISTRIBUIDORA LTDA                                                                                                                     Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: O presente contrato tem por objeto prestação de serviços voltados ao preparo, transporte e fornecimento de alimentação ( desjejum, almoço, lanche e jantar), com disponibilização de todos os insumos, acompanhamento técnico e supervisão necessária, sendo os alimentos providos em sef-service e/ou quentinhas, em conformidade com as especificações técnicas e quantitativos do Termo de referência (anexo I) do Edital do  PREGÃO ELETRÔNICO Nº 028/2020 - SARP/MA ( SISTEMA DE REGISTRO DE PREÇOS), Ata de Registro de Preços nº 044/2021 e da proposta apresentada.                                                          Processo/Ano: 039896/2021                                                          Contrato/Ano: 012/2021                                                          Dt. Assinatura: 12/03/2021","51.735.606,85","12/03/2021","12/03/2022","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: FUNDAÇÃO JOSUÉ MONTELLO                                                                                                                                Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: O presente contrato tem por objeto a prestação de serviços contínuos de gestão do novo projeto e do apoio técnico ao desenvolvimento institucional da Secretaria de Estado de Administração Penitenciária                                                           Processo/Ano: 000143257/2021                                                          Contrato/Ano: 002/2022                                                          Dt. Assinatura: 31/01/2021","11.589.577,92","31/01/2021","31/01/2023","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: OLIVEIRA ALIMENTOS LTDA                                                                                                                                Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Prestação de serviços voltados ao preparo, transporte e fornecimento de alimentação (desjejum, almoço, lanche e jantar), com disponibilização de todos os insumos, acompanhamento técnico e supervisão necessária, sendo os alimentos providos em self-service e/ou quentinhas, em conformidade com as especificações técnicas e quantitativos do Termo de Referência ( e Anexo ) do Edital do PREGÃO ELETRÔNICO Nº 028/2020-SARP/MA (SISTEMA DE REGISTRO DE PREÇOS), Ata de Registro de Preços nº 048/2021 e da proposta apresentada.                                                            Processo/Ano: 50470/2021                                                          Contrato/Ano: 29/2021                                                          Dt. Assinatura: 29/03/2021","4.755.199,35","29/03/2021","29/03/2022","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: A. C. S.  CATANHO.                                                                                                                                     Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de insumos e equipamentos para manutenção predial (esquadrias, acessórios, estruturas, insumos diversos e instalações para ar condicionado)                                                          Processo/Ano: 024355/2021                                                          Contrato/Ano: 47/2021                                                          Dt. Assinatura: 19/04/2021","63.370,65","19/04/2021","19/04/2022","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: B. C. RODRIGUES                                                                                                                                        Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: O presente contrato tem por objeto a prestação de serviços de disponibilização de cilindro de gás e recarga com empréstimo gratuito (COMODATO) dos respectivos recipientes, para atender às demandas das oficinas de trabalho de pintura e serralheria desta SEAP/MA.                                                          Processo/Ano: 89787/2021                                                          Contrato/Ano: 001/2022                                                          Dt. Assinatura: 25/01/2022","120.800,00","25/01/2022","25/01/2023","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: P H B SANTANA COMERCIO DISTR. E SERVICOS                                                                                                               Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de insumos e equipamentos para manutenção predial (instalações elétricas).                                                          Processo/Ano: 0023554/2021                                                          Contrato/Ano: 49/2021                                                          Dt. Assinatura: 19/04/2021","64.950,00","19/04/2021","19/04/2022","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: P H B SANTANA COMERCIO DISTR. E SERVICOS                                                                                                               Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de insumos e equipamentos para manutenção predial (instalações elétricas).                                                          Processo/Ano: 0026484/2021                                                          Contrato/Ano: 48/2021                                                          Dt. Assinatura: 19/04/2021","700.413,00","19/04/2021","19/04/2022","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: P H B SANTANA COMERCIO DISTR. E SERVICOS                                                                                                               Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: O presente contrato têm por objeto a aquisição de insumos e equipamentos para manutenção predial (equipamentos, ferramentas e instalações Hidrossanitárias).                                                          Processo/Ano: 24324/2021                                                          Contrato/Ano: 052/2021                                                          Dt. Assinatura: 19/04/2022","73.876,50","19/04/2022","19/04/2022","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: P H B SANTANA COMERCIO DISTR. E SERVICOS                                                                                                               Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: O presente contrato tem por objeto a aquisição de insumos e equipamentos para manutenção predial (esquadrias, acessórios, estruturas, insumos diversos e instalações para ar condicionado).                                                          Processo/Ano: 24348/2021                                                          Contrato/Ano: 051/2021                                                          Dt. Assinatura: 19/04/2022","981.325,50","19/04/2021","19/04/2022","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: DISTRIBUIDORA COSTA LTDA - ME                                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de insumos e equipamentos para manutenção predial (MATERIAIS DIVERSOS).                                                          Processo/Ano: 26496/2021                                                          Contrato/Ano: 46/2021                                                          Dt. Assinatura: 16/04/2021","111.549,50","16/04/2021","16/04/2022","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: DISTRIBUIDORA COSTA LTDA - ME                                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de insumos e equipamentos para manutenção predial (instalações elétricas).                                                          Processo/Ano: 023662/2021                                                          Contrato/Ano: 45/2021                                                          Dt. Assinatura: 16/04/2021","68.094,15","16/04/2021","16/04/2022","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: DISTRIBUIDORA COSTA LTDA - ME                                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de Insumos e Equipamentos para Manutenção Predial (esquadrias, acessórios, estruturas, insumos diversos e instalações para ar condicionado.                                                          Processo/Ano: 042689/2021                                                          Contrato/Ano: 40/2021                                                          Dt. Assinatura: 09/04/2021","11.102.143,60","09/04/2021","09/04/2022","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: R MORAES AGENCIA DE TURISMO LTDA                                                                                                                            Tipo de Contratação: LICITAÇÃO                                                          Objeto: O presente contrato tem por objeto a contratação de empresa especializada na prestação de serviços de agenciamento de viagens para atendimento desta Secretaria, relativos a cotação, reserva, marcação, remarcação, emissão, cancelamento, reembolso, aquisição e entrega/disponibilização de bilhetes físicos ou eletrônicos de passagens terrestres e aéreas nacionais e internacionais e serviços correlatos de contratação de franquia de bagagem despachada paga e marcação de assentos                                                          Processo/Ano: 43701/2021                                                          Contrato/Ano: 008/2021                                                          Dt. Assinatura: 16/02/2022","1.300.500,00","16/02/2022","16/02/2023","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: J. BARROS DOS SANTOS COMERCIO - ME                                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de insumos e equipamentos para a manutenção predial (equipamentos, ferramentas e instalações hidrossanitária).                                                           Processo/Ano: 23497/2021                                                          Contrato/Ano: 34/2021                                                          Dt. Assinatura: 08/04/2021","90.384,24","08/04/2021","08/04/2022","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: FABIANA RIMES COSTA FERREIRA                                                                                                                           Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: O presente contrato tem por objeto a Aquisição de insumos e Equipamentos para manutenção predial ( equipamentos, ferramentas e instalações hidrossanitárias)                                                          Processo/Ano: 023798/2021                                                          Contrato/Ano: 058/2021                                                          Dt. Assinatura: 23/04/2021","139.972,85","23/04/2021","23/04/2022","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: FABIANA RIMES COSTA FERREIRA                                                                                                                           Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de insumos e equipamentos para manutenção predial.                                                          Processo/Ano: 23730/2021                                                          Contrato/Ano: 63/2021                                                          Dt. Assinatura: 26/04/2021","54.600,00","26/04/2021","26/04/2022","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: FOURENG EMPREENDIMENTOS LTDA                                                                                                                        Tipo de Contratação: LICITAÇÃO                                                          Objeto:  Aquisição de areia média lavada para as fábricas de blocos gerenciadas pela Secretária de Estado de Administração Penitenciária.                                                          Processo/Ano: 037335/2021                                                          Contrato/Ano: 41/2021                                                          Dt. Assinatura: 09/04/2021","3.669.990,00","09/04/2021","31/08/2022","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: ALIANCA MATERIAIS DE CONSTRUCOES LTDA                                                                                                                  Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Aquisição de materiais para marcenaria (insumos).                                                          Processo/Ano: 117600/2021                                                          Contrato/Ano: 115/2021                                                          Dt. Assinatura: 14/07/2021","104.350,80","14/07/2021","14/07/2022","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: CUTRIM & CORREA LTDA                                                                                                                                   Tipo de Contratação: LICITAÇÃO                                                          Objeto: O fornecimento de malha tipo ""PP"", cor branca, para utilização na oficina de corte e costura, conforme condições dispostas no edital ( e anexos ) e na proposta vencedora, sendo assim detalhada.                                                          Processo/Ano: 0013960/2021                                                          Contrato/Ano: 20/2021                                                          Dt. Assinatura: 19/03/2021","5.400.000,00","19/03/2021","30/06/2022","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: CCK COMERCIAL EIRELI                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: aquisição de equipamentos de serralheria para uso desta Secretaria de Estado de Administração Penitenciária.                                                          Processo/Ano: 017197/2021                                                          Contrato/Ano: 101/2021                                                          Dt. Assinatura: 15/06/2021","7.394,85","15/06/2021","31/12/2021","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: UNIVERSAL COMPENSADOS LTDA                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Aquisição de materiais para marcenaria (insumos).                                                          Processo/Ano: 1176525/2021                                                          Contrato/Ano: 114/2021                                                          Dt. Assinatura: 14/07/2021","2.655.065,44","14/07/2021","14/07/2022","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: L. AGUIAR RIBEIRO EIRELI                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: O presente contrato tem por objeto a Aquisição de insumos e equipamentos para manutenção predial (MATERIAIS DIVERSO), em conformidade com as especificaçõe técnicas e quantitativos                                                          Processo/Ano: 026491/2021                                                          Contrato/Ano: 053/2021                                                          Dt. Assinatura: 24/04/2021","550.000,00","24/04/2021","24/04/2022","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: SANTOS SAFETY CONSULTORIA E SOLUÇÕES EM SEGURANÇA DO TRABALHO                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de itens para complementação da fábrica de cadeiras.                                                          Processo/Ano: 004605/2021                                                          Contrato/Ano: 112/2021                                                          Dt. Assinatura: 09/07/2021","6.923,60","09/07/2021","31/12/2021","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: R DA S COSTA E MENDONÇA COMÉRCIO DE TECIDOS LTDA-ME                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de equipamentos e  insumos para malharia e serigrafia                                                           Processo/Ano: 0023085/2021                                                          Contrato/Ano: 008/2021                                                          Dt. Assinatura: 19/02/2021","561.348,00","19/02/2021","19/02/2022","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: LUMEM COMÉRCIO E SERVIÇOS DE MOTORES ELÉTRICOS EIRELI                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: AQUISIÇÃO DE EQUIPAMENTOS DE SERRALHERIA  PARA USO DESTA  SECRETÁRIA  DE ESTADO DE ADMINISTRAÇÃO PENITENCIÁRIA.                                                          Processo/Ano: 017197/2021                                                          Contrato/Ano: 100/2021                                                          Dt. Assinatura: 15/06/2021","7.627,11","15/06/2021","31/12/2021","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: WORD CLEAN DISTRIBUIDORA  DE PRODUTOS  E UTENSILIOS DE HIGIENE E LIMPEZA - EIRELI                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de itens para complementação da fábrica de cadeiras                                                          Processo/Ano: 04605/2021                                                          Contrato/Ano: 113/2021                                                          Dt. Assinatura: 09/07/2021","15.000,00","09/07/2021","31/12/2021","Detalhar                                                                                                                                                                                                                PDF"
"SEAP","Contratada: PAX VITORIENSE SERVIÇOS POSTUMOS LTDA                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: A contratação de empresa especializada na prestação de serviços funerários.                                                          Processo/Ano: 067250/2021                                                          Contrato/Ano: 116/2021                                                          Dt. Assinatura: 20/07/2021","357.553,50","20/07/2021","20/07/2022","Detalhar                                                                                                                                                                                                                PDF"
"SECAP","Contratada: CONSULT INFORMATICA LTDA.                                                                                                                              Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: FORNECIMENTO DE LICENÇA E IMPLANTAÇÃO DO SISTEMA INFORMATIZADO DO ""SISTEMA DE CONTROLE ORÇAMENTÁRIO - SCO""                                                          Processo/Ano: 84443/2021                                                          Contrato/Ano: 22/2021                                                          Dt. Assinatura: 28/09/2021","17.400,00","28/09/2021","27/12/2021","Detalhar                                                                                                                                                                                                                PDF"
"SECAP","Contratada: TICKET SOLUÇÕES HDFGT S.A                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: CONTRATO DE PRESTAÇÃO DE SERVIÇOS                                                          Processo/Ano: 49628/2021                                                          Contrato/Ano: 05/2021                                                          Dt. Assinatura: 19/04/2021","418.000,00","19/04/2021","19/04/2022","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SECAP","Contratada: TECHNOCOPY EQUIP. SUPRIMENTOS E SERVICOS LTDA                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: CONTRATO DE PRESTAÇÃO DE SERVIÇOS                                                          Processo/Ano: 88534/2021                                                          Contrato/Ano: 20/2021                                                          Dt. Assinatura: 22/07/2021","68.616,00","22/07/2021","22/07/2022","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SECAP","Contratada: FUNDAÇÃO SOUSÂNDRADE DE APOIO AO DESENVOLVIMENTO DA   UFMA   - FSADU                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: CONTRATO DE PRESTAÇÃO DE DE SERVIÇOS                                                          Processo/Ano: 96778/2021                                                          Contrato/Ano: 14/2021                                                          Dt. Assinatura: 30/06/2021","2.044.401,79","30/06/2021","30/06/2022","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SECAP","Contratada: M E SERVICOS E CONSERVACAO LTDA                                                                                                                        Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: CONTRATO DE PRESTAÇÃO DE SERVIÇOS                                                          Processo/Ano: 78077/2021                                                          Contrato/Ano: 12/2021                                                          Dt. Assinatura: 26/05/2021","67.257,78","26/05/2021","27/05/2022","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SECAP","Contratada: AIT ADMINISTRACAO E T. DE INFORMATICA LTDA                                                                                                             Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇO                                                          Processo/Ano: 90978/2021                                                          Contrato/Ano: 23/2021                                                          Dt. Assinatura: 28/09/2021","51.480,00","28/09/2021","28/09/2022","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SECAP","Contratada: LOCADORA CONTE LTDA                                                                                                                                    Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: CONTRATO DE PRESTAÇÃO DE SERVIÇOS                                                          Processo/Ano: 253066/2021                                                          Contrato/Ano: 27/2021                                                          Dt. Assinatura: 23/12/2021","575.835,00","23/12/2021","23/12/2022","Detalhar                                                                                                                                                                                                                PDF"
"SECAP","Contratada: BABACU VIAGENS E TURISMO LTDA                                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: CONTRATAÇÃO DE SERVIÇO                                                          Processo/Ano: 89076/2021                                                          Contrato/Ano: 21/2021                                                          Dt. Assinatura: 27/07/2022","359.330,00","27/07/2021","27/07/2022","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"SECAP","Contratada: L H DURANS PINHEIRO ME                                                                                                                                    Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: CONTRA DE PRESTAÇÃO DE SERVIÇOS                                                          Processo/Ano: 40134/2021                                                          Contrato/Ano: 02/2021                                                          Dt. Assinatura: 31/03/2021","5.598,40","31/03/2021","31/12/2021","Detalhar                                                                                                                                                                                                                PDF"
"SECAP","Contratada: VITORIA SERVICOS GERAIS E EMPREENDIMENTO LTDA                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE PLANEJAMENTO DE EVENTOS                                                           Processo/Ano: 223535/2021                                                          Contrato/Ano: 26/2021                                                          Dt. Assinatura: 30/11/2021","167.398,00","30/11/2021","31/12/2022","Detalhar                                                                                                                                                                                                                PDF"
"SECAP","Contratada: GOLDEM COMERCIO EIRELI - EPP                                                                                                                               Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: AQUISIÇÃO DE MATERIAL DE EXPEDIENTE                                                          Processo/Ano: 60435/2021                                                          Contrato/Ano: 08/2021                                                          Dt. Assinatura: 20/04/2021","5.716,90","20/04/2021","31/12/2021","Detalhar                                                                                                                                                                                                                PDF"
"SECAP","Contratada: EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: CONTRATAÇÃO DE PRODUTOS E SERVIÇOS POR MEIO DE PACOTE DE SERVIÇOS DOS CORREIOS                                                          Processo/Ano: 66169/2021                                                          Contrato/Ano: 9912535695/2021                                                          Dt. Assinatura: 17/05/2021","5.000,00","17/05/2021","17/05/2022","Detalhar                                                                                                                                                                                                                PDF"
"SECAP","Contratada: SKAR COMÉRCIO DE ALIMENTOS LTDA - EPP                                                                                                                                   Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: CONTRATO DE AQUISIÇÃO DE MATERIAIS PERMANENTES                                                          Processo/Ano: 126603/2021                                                          Contrato/Ano: 24/2021                                                          Dt. Assinatura: 23/11/2021","4.612,70","23/11/2021","31/12/2021","Detalhar                                                                                                                                                                                                                PDF"
