"Sigla","Dados da contratação","Vl Global","Inicio Vigência","Fim Vigência","Download"
"MAPA","Contratada: VICENTE DE PAULO ALBUQUERQUE COSTA FILHO                                                                                                               Tipo de Contratação: LICITAÇÃO                                                          Objeto: O objeto deste Contrato é a formação de Cadastro de leiloeiros para a MAPA, com fundamento na Lei Federal n' 13 .30312016, no Decreto n"". 21.98111932, na Instrução Normativa DREI no 7712013, no Regulamento Interno de Licitações e Contratos da MAPA e demais normas pertinentes, para alienação de bens móveis e imóveis pertencentes à Maranhão Parcerias.                                                          Processo/Ano: 211923/2019                                                          Contrato/Ano: 01/2020                                                          Dt. Assinatura: 17/01/2020","0,01","17/01/2020","16/01/2021","Detalhar                                                                                                                                                                                                                PDF"
"MAPA","Contratada: VICENTE DE PAULO ALBUQUERQUE COSTA FILHO                                                                                                               Tipo de Contratação: INEXIBILIDADE                                                          Objeto: . O objeto deste Contrato é a formação de Cadastro de leiloeiros para a MAPA, com fundamento na Lei Federal nº 13.303/2016, no Decreto nº. 21.981/1932, na Instrução Normativa DREI nº 17/2013, no Regulamento Interno de Licitações e Contratos da MAPA e demais normas pertinentes, para alienação de bens móveis e imóveis pertencentes à Maranhão Parcerias                                                          Processo/Ano: 211923/2019                                                          Contrato/Ano: 01/2020                                                          Dt. Assinatura: 17/01/2020","0,01","17/01/2020","28/11/2020","Detalhar                                                                                                                                                                                                                PDF"
"MAPA","Contratada: VICENTE DE PAULO ALBUQUERQUE COSTA FILHO                                                                                                               Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Formação de Cadastro de leiloeiros para a MAPA, com fundamento na Lei Federal nº 13.303/2016, no Decreto nº. 21.981/1932, na Instrução Normativa DREI nº 17/2013, no Regulamento Interno de Licitações e Contratos da MAPA e demais normas pertinentes, para alienação de bens móveis e imóveis pertencentes à Maranhão Parcerias.                                                          Processo/Ano: 211923/2019                                                          Contrato/Ano: 07/2022                                                          Dt. Assinatura: 02/06/2022","0,01","02/06/2022","28/11/2022","Detalhar                                                                                                                                                                                                                PDF"
"MAPA","Contratada: L.APARECIDO BONIFACIO                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: O presente CONTRATO tem por objeto a prestação de serviços de controle integrado de pragas e vetores, que engloba dedetização, desinsetização, desratização, descupinização em todas as áreas internas e externas da empresa Maranhão Parcerias – MAPA, perfazendo uma área total de 1.449,72 m², através de ações contínuas e eficazes, conforme condições e especificações constantes no Termo de Referência                                                          Processo/Ano: 207045/2019                                                          Contrato/Ano: 11/2019                                                          Dt. Assinatura: 09/12/2019","5.400,00","09/12/2019","08/12/2020","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"MAPA","Contratada: VENTISOL DA AMAZÔNIA INDÚSTRIA DE APARELHOS ELÉTRICOS LTDA                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: O presente contrato tem por objeto a aquisição de aparelhos de ar condicionado, em conformidade com as especificações técnicas e quantitativos do Termo de Referência (Anexo I) do Edital do PREGÃO PRESENCIAL Nº 075/2018-POE/MA (SISTEMA DE REGISTRO DE PREÇOS.                                                          Processo/Ano: 235610/2019                                                          Contrato/Ano: 07/2019                                                          Dt. Assinatura: 05/11/2019","10.650,00","05/11/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"MAPA","Contratada: VENTISOL DA AMAZÔNIA INDÚSTRIA DE APARELHOS ELÉTRICOS LTDA                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: O presente contrato tem por objeto a aquisição de aparelhos de ar condicionado, em conformidade com as especificações técnicas e quantitativos do Termo de Referência.                                                          Processo/Ano: 206738/2019                                                          Contrato/Ano: 05/2019                                                          Dt. Assinatura: 05/11/2019","7.475,00","05/11/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"MAPA","Contratada: OCTO SERVIÇOS EIRELI                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: O presente CONTRATO tem por objeto o fornecimento de material de limpeza, com previsão de consumo parceladamente conforme solicitação aIé o dia 3l de dezembro de 2019 ou até o consumo total do contrato, o que ocoffer primeiro, em conformidade com as especificações e quantidades constantes no Termo de Referência anexo aos autos do Processo Administrativo no 00264421201 9- MAPA/MA.                                                          Processo/Ano: 026442/2019                                                          Contrato/Ano: 02/2019                                                          Dt. Assinatura: 11/09/2019","25.693,50","11/09/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"MAPA","Contratada: ÁGIL ENGENHARIA JÚNIOR                                                                                                           Tipo de Contratação: DISPENSA                                                          Objeto: Tem por objeto a prestação de serviços de consultoria para elaboração do Planejamento Estratégico e Plano de Negócios da Maranhão Parcerias S/A - MAPA, que engloba o diagnóstico situacional, as diretrizes estratégicas, mapa estratégico, definição e construção de indicadores e metas, plano de avaliação e monitoramento de indicadores e metas, desenvolvimento de modelo de negócio, plano de gestão organizacional, plano de gestão operacional, plano de gestão orçamentaria/financeira, plano de marketing e sumário executivo, conforme condições e especificações constantes no termo de referência                                                           Processo/Ano: 255375/2019                                                          Contrato/Ano: 10/2019                                                          Dt. Assinatura: 11/12/2019","18.575,12","11/12/2019","10/04/2020","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"MAPA","Contratada: Le Card Administradora de Cartões LTDA - ME                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: O presente Contrato tem por objeto a contratação de empresa especializada na prestação de serviços de administração, gerenciamento, emissão, distribuição e fornecimento de cartões de vale alimentação/refeição por meio eletrônico, magnético ou de similar tecnologia, em PVC, equipados com chip eletrônico de segurança, com senha pessoal, com recarga/créditos mensais, relativos à concessão dos auxílios para aquisição de refeições ou gêneros alimenticios pelos servidores da EMPRESA MARANHÃO PARCERIAS - MAPA, definidas no Edital, seus anexos e na proposta vencedora que integram este Contrato independente de transcrição                                                          Processo/Ano: 165717/2019                                                          Contrato/Ano: 08/2019                                                          Dt. Assinatura: 28/11/2019","1.616.947,20","28/11/2019","27/11/2020","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"MOB","Contratada: Etech Construções LTDA                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: contratação de empresa especializada de engenharia para reforma e ampliação do posto salva-vidas da praia do olho dagua.                                                          Processo/Ano: 166944/2019                                                          Contrato/Ano: 002/2021                                                          Dt. Assinatura: 11/03/2021","456.509,36","11/03/2021","10/09/2021","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"MOB","Contratada: ARAUJO TRANSPORTE E TURISMO LTDA                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: LOCAÇÃO DE VAN ADAPTADA PARA UTILIZAÇÃO NO SERVIÇO DE TRANSPORTE PÚBLICO ESPECIAL, NÃO ONEROSO, PARA PESSOAS USUÁRIAS DE CADEIRAS DE RODAS E DEFICIENTES VISUAIS NA CIDADE DE CODÓ, DENOMINADO TRAVESSIA. O OBJETO DE RESTRINGIRÁ A LOCAÇÃO DE VAN ADAPTADA SEM MOTORISTA E SEM COMBUSTÍVEL, DE ACORDO COM O EDITAL DO PREGÃO PRESENCIAL Nº002/2019.                                                          Processo/Ano: 0065885/2019                                                          Contrato/Ano: 007/2019                                                          Dt. Assinatura: 18/08/2019","431.499,84","02/08/2019","02/08/2020","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"PGE","Contratada: F O S TARGINO -ME                                                                                                                                      Tipo de Contratação: DISPENSA                                                          Objeto: Contratação de empresa especializada na aquisição de camisas sociais para a padronização dos uniformes dos motoristas da Procuradoria Geral do Estado, conforme especificações e condições previstas neste edital e seus anexos                                                          Processo/Ano: 237315/2019                                                          Contrato/Ano: 005/2020                                                          Dt. Assinatura: 20/08/2020","780,00","20/08/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"PGE","Contratada: HOTEL PREMIER                                                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE HOSPEDAGEM NA CIDADE DE SÃO LUÍS/MA, DE CATEGORIA TRÊS OU QUATRO ESTRELAS, CONFORME NORMAS DA ABIH – ASSOCIAÇÃO BRASILEIRA DA INDÚSTRIA DE HOTÉIS – E/OU DO SBCLASS – SISTEMA BRASILEIRO DE CLASSIFICAÇÃO DE MEIOS DE HOSPEDAGEM, EM APARTAMENTOS SINGLE, PARA ATENDER AS DEMANDAS DE HOSPEDAGEM DE CONVIDADOS DOS EVENTOS CIENTÍFICOS PROMOVIDOS PELA PROCURADORIA GERAL DO ESTADO DO MARANHÃO, CONFORME ESPECIFICAÇÕES E CONDIÇÕES PREVISTAS NESTE EDITAL E SEUS ANEXOS.                                                          Processo/Ano: 118862019/2019                                                          Contrato/Ano: 002/2019/2019                                                          Dt. Assinatura: 20/05/2019","3.937,50","20/05/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PGE","Contratada: EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de livros, para atender as necessidades desta Procuradoria Geral do Estado, nos termos da lei nº. 8.666/93, conforme especificações e condições estabelecidas no Termo de Referência e planilha com relação de livros anexa, Edital do Pregão Presencial nº 002/2019 e seus anexos                                                          Processo/Ano: 21774/2019/2019                                                          Contrato/Ano: 014/2019                                                          Dt. Assinatura: 30/08/2019","55.403,00","30/08/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PGE","Contratada: PREMIER VIDEO COMUNICACAO EIRELI                                                                                                            Tipo de Contratação: LICITAÇÃO                                                          Objeto: CONTRATAÇÃO POR DEMANDA, DE SERVIÇOS, FOTOGRÁFICOS E AUDIOVISUAIS DIGITAIS E DE COBERTURA FOTOGRÁFICA E AUDIOVISUAL DE EVENTOS INSTITUCIONAIS, QUE PODERÃO OCORRER NAS DEPENDÊNCIAS DA PROCURADORIA GERAL DO ESTADO DO MARANHÃO (PGE/MA) OU EM OUTRAS LOCALIDADES, NA REGIÃO METROPOLITANA DE SÃO LUÍS.                                                          Processo/Ano: 117115/2019/2019                                                          Contrato/Ano: 021/2019/2019                                                          Dt. Assinatura: 31/10/2019","255.600,00","31/10/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PGE","Contratada: PREMIER VIDEO COMUNICACAO EIRELI                                                                                                            Tipo de Contratação: LICITAÇÃO                                                          Objeto: CONTRATAÇÃO POR DEMANDA, DE SERVIÇOS, FOTOGRÁFICOS E AUDIOVISUAIS DIGITAIS E DE COBERTURA FOTOGRÁFICA E AUDIOVISUAL DE EVENTOS INSTITUCIONAIS, QUE PODERÃO OCORRER NAS DEPENDÊNCIAS DA PROCURADORIA GERAL DO ESTADO DO MARANHÃO (PGE/MA) OU EM OUTRAS LOCALIDADES, NA REGIÃO METROPOLITANA DE SÃO LUÍS.                                                          Processo/Ano: 117115/2019/2019                                                          Contrato/Ano: 021/2019/2019                                                          Dt. Assinatura: 31/10/2019","255.600,00","31/10/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PGE","Contratada: N S CUTRIM                                                                                                                                             Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de materiais de consumo (Gêneros alimentícios e descartáveis), com entrega parcelada, para atender as necessidades desta Procuradoria Geral do Estado, nos termos da lei nº. 8.666/93, conforme especificações e condições estabelecidas no Termo de Referência, Edital do Pregão Presencial nº 003/2019 e seus anexos.                                                           Processo/Ano: 84959/2019                                                          Contrato/Ano: 016/2019                                                          Dt. Assinatura: 22/08/2019","5.336,00","22/08/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PGE","Contratada: ARAUJO E ALVES LTDA -ME                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: AQUISIÇÃO DE MATERIAL DE EXPEDIENTE                                                          Processo/Ano: 596892019/2019                                                          Contrato/Ano: 004.2019/2019                                                          Dt. Assinatura: 03/07/2019","131,50","03/07/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PGE","Contratada: G H R GUTERRES ME                                                                                                                                      Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: o presente contrato tem por objeto contratação de empresa especializada na prestação de serviços comuns de manutenção predial, em conformidade com as especificações técnicas e quantitativos do Termo de Referência (Anexo I, Anexo I-A e Anexo I-B) do Edital do PREGÃO PRESENCIAL Nº 043/2018 – POE/MA (SISTEMA DE REGISTRO DE PREÇOS)                                                           Processo/Ano: 195134/2019                                                          Contrato/Ano: 019/2019                                                          Dt. Assinatura: 13/09/2019","88.404,74","13/09/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PGE","Contratada: TEREZINHA DE JESUS OLIVEIRA CUTRIM-ME                                                                                                                  Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Aquisição de Gêneros Alimentícios, em conformidade com as especificações do Termo de Referência (Anexo I) do EDITAL DO PREGÃO PRESENCIAL Nº 067/2018-POE/MA (SISTEMA DE REGISTRO DE PREÇOS).                                                           Processo/Ano: 119693/2019                                                          Contrato/Ano: 013/2019                                                          Dt. Assinatura: 30/07/2019","7.040,00","30/07/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PGE","Contratada: TEREZINHA DE JESUS OLIVEIRA CUTRIM-ME                                                                                                                  Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Aquisição de Gêneros Alimentícios, em conformidade com as especificações do Termo de Referência (Anexo I) do EDITAL DO PREGÃO PRESENCIAL Nº 067/2018-POE/MA (SISTEMA DE REGISTRO DE PREÇOS).                                                           Processo/Ano: 119693/2019                                                          Contrato/Ano: 013/2019                                                          Dt. Assinatura: 30/07/2019","7.040,00","30/07/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PGE","Contratada: GOLDEM COMERCIO EIRELI - EPP                                                                                                                               Tipo de Contratação: LICITAÇÃO                                                          Objeto: O presente instrumento tem por objeto a aquisição de materiais de consumo (materiais de informática e materiais de expediente), com entrega parcelada, para atender as necessidades desta procuradoria geral do estado, nos termos da lei nº. 8.666/93, conforme especificações e condições estabelecidas no Termo de Referência, Edital do Pregão Presencial nº 003/2019 e seus anexos                                                          Processo/Ano: 84959/2019                                                          Contrato/Ano: 017/2019                                                          Dt. Assinatura: 22/08/2019","129.650,00","22/08/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PGE","Contratada: E S PINHEIRO CARVALHO- ME                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Aquisição de Material de Expediente, em conformidade com as especificações do Termo de Referência (Anexo I) do EDITAL DO PREGÃO PRESENCIAL Nº 113/2018-POE/MA (SISTEMA DE REGISTRO DE PREÇOS).                                                          Processo/Ano: 59684 /2019 /2019                                                          Contrato/Ano: 008/2019/2019                                                          Dt. Assinatura: 27/06/2019","435,05","27/06/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PGE","Contratada: VIP DISTRIBUIÇÃO E LOGISTICA EIRELLI                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: AQUISIÇÃO DE MATERIAL DE EXPEDIENTE                                                          Processo/Ano: 59681/2019/2019                                                          Contrato/Ano: 005/2019/2019                                                          Dt. Assinatura: 26/06/2019","354,20","26/06/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PGE","Contratada: VIP DISTRIBUIÇÃO E LOGISTICA EIRELLI                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de materiais de consumo (materiais de expediente), com entrega parcelada, para atender as necessidades desta Procuradoria Geral do Estado, nos termos da lei nº. 8.666/93, conforme especificações e condições estabelecidas no Termo de Referência, Edital do Pregão Presencial nº 003/2019 e seus anexos                                                          Processo/Ano: 84959/2019                                                          Contrato/Ano: 015/2019                                                          Dt. Assinatura: 22/08/2019","28.410,00","22/08/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PGE","Contratada: VIP DISTRIBUIÇÃO E LOGISTICA EIRELLI                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Aquisição de Material de Expediente, em conformidade com as especificações do Termo de Referência (Anexo I) do Edital do PREGÃO PRESENCIAL nº 081/2018-POE/MA (SISTEMA DE REGISTRO DE PREÇOS) e da proposta apresentada.                                                           Processo/Ano: 59690 /2019 /2019                                                          Contrato/Ano: 012/2019                                                          Dt. Assinatura: 26/07/2019","617,50","26/07/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PGE","Contratada: VIP DISTRIBUIÇÃO E LOGISTICA EIRELLI                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Aquisição de Material de limpeza, em conformidade com as especificações do Termo de Referência (Anexo I) do EDITAL DO PREGÃO PRESENCIAL Nº 113/2018-POE/MA (SISTEMA DE REGISTRO DE PREÇOS).                                                           Processo/Ano: 59692/2019/2019                                                          Contrato/Ano: 011/2019/2019                                                          Dt. Assinatura: 19/07/2019","417,50","19/07/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PGE","Contratada: VIP DISTRIBUIÇÃO E LOGISTICA EIRELLI                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Aquisição de Material de limpeza, em conformidade com as especificações do Termo de Referência (Anexo I) do EDITAL DO PREGÃO PRESENCIAL Nº 097/2018-POE/MA (SISTEMA DE REGISTRO DE PREÇOS).                                                           Processo/Ano: 59677/2019/2019                                                          Contrato/Ano: 010/2019/2019                                                          Dt. Assinatura: 19/07/2019","147,80","19/07/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PGE","Contratada: VIP DISTRIBUIÇÃO E LOGISTICA EIRELLI                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Aquisição de Material de Expediente, em conformidade com as especificações do Termo de Referência (Anexo I) do EDITAL DO PREGÃO PRESENCIAL Nº 082/2018-POE/MA (SISTEMA DE REGISTRO DE PREÇOS).                                                           Processo/Ano: 59694/2019/2019                                                          Contrato/Ano: 007/2019/2019                                                          Dt. Assinatura: 26/06/2019","1.610,00","26/06/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PGE","Contratada: VIP DISTRIBUIÇÃO E LOGISTICA EIRELLI                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Aquisição de Material de Expediente, em conformidade com as especificações do Termo de Referência (Anexo I) do EDITAL DO PREGÃO PRESENCIAL Nº 081/2018-POE/MA (SISTEMA DE REGISTRO DE PREÇOS).                                                           Processo/Ano: 59691/2019/2019                                                          Contrato/Ano: 006/2019/2019                                                          Dt. Assinatura: 26/06/2019","1.184,30","26/06/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PGE","Contratada: A DOS S FRANÇA FERREIRA-ME                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: O presente instrumento tem por objeto a aquisição de materiais de higiene e limpeza, com entrega parcelada, para atender as necessidades desta procuradoria geral do estado, nos termos da lei nº. 8.666/93, conforme especificações e condições estabelecidas no Termo de Referência, Edital do Pregão Presencial nº 003/2019 e seus anexos                                                          Processo/Ano: 84959/2019                                                          Contrato/Ano: 018/2019                                                          Dt. Assinatura: 22/08/2019","19.530,00","22/08/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PGE","Contratada: DIGISEC CERTIFICAÇÃO DIGITAL EIRELLI – ME                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: FORNECIMENTO DE DISPOSITIVO DE ARMAZENAMENTO TOKEN E SERVIÇO DE RENOVAÇÃO DE CERTIFICADOS DIGITAIS DO TIPO A3, EM PADRÃO ESTABELECIDO PELO ICP-BRASIL.                                                          Processo/Ano: 5290/2019/2019                                                          Contrato/Ano: 001.2019/2019                                                          Dt. Assinatura: 21/02/2019","21.120,00","21/02/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PGE","Contratada: DIGISEC CERTIFICAÇÃO DIGITAL EIRELLI – ME                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: FORNECIMENTO DE DISPOSITIVO DE ARMAZENAMENTO TOKEN E SERVIÇO DE RENOVAÇÃO DE CERTIFICADOS DIGITAIS DO TIPO A3, EM PADRÃO ESTABELECIDO PELO ICP-BRASIL.                                                          Processo/Ano: 5290/2019/2019                                                          Contrato/Ano: 001.2019/2019                                                          Dt. Assinatura: 21/02/2019","21.120,00","21/02/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PMMA","Contratada: VISAO E PERFIL-ASSESSORIA,EVENTOS E SERV LTDA                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Prestação de serviços de Buffet, para eventos para a Polícia Militar do Maranhão, em conformidade com as especificações técnicas e quantitativos do Termo de Referência (Anexo I) do Edital do PREGÃO PRESENCIAL Nº 042/2018-POE/MA (SISTEMA DE REGISTRO DE PREÇOS)                                                          Processo/Ano: 149865/2019                                                          Contrato/Ano: 019/2019                                                          Dt. Assinatura: 04/09/2019","30.000,00","04/09/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PMMA","Contratada: VISAO E PERFIL-ASSESSORIA,EVENTOS E SERV LTDA                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Prestação de serviços de Buffet, para eventos para a Polícia Militar do Maranhão, em conformidade com as especificações técnicas e quantitativos do Termo de Referência (Anexo I) do Edital do PREGÃO PRESENCIAL Nº 042/2018-POE/MA (SISTEMA DE REGISTRO DE PREÇOS)                                                          Processo/Ano: 279.360/2019                                                          Contrato/Ano: 03/2020                                                          Dt. Assinatura: 11/02/2020","30.000,00","11/02/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"PMMA","Contratada: MEM COMERCIO E SERVICO DE INFORMATICA LTDA                                                                                                             Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de equipamentos de informática para as Seções Administrativas e Unidades da PMMA, na Região da Grande Ilha.                                                          Processo/Ano: 172859/2019                                                          Contrato/Ano: 032/2019                                                          Dt. Assinatura: 03/12/2019","1.238.000,00","05/12/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PMMA","Contratada: TICKET SOLUÇÕES HDFGT S.A                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: PRESTAÇÃO DE SERVIÇOS DE GERENCIAMENTO ELETRÔNICO COM USO DE TECNOLOGIA DE CARTÕES MAGNÉTICOS INDIVIDUAIS, ATRAVÉS DE REDE DE ESTABELECIMENTOS CREDENCIADOS NO ESTADO PARA FORNECIMENTO DE COMBUSTÍVEIS E LUBRIFICANTES DA FROTA DE VEÍCULOS E MANUTENÇÃO PREVENTIVA E CORRETIVA DOS VEÍCULOS, BEM COMO O FORNECIMENTO DE PEÇAS E INSUMOS, EM CONFORMIDADE COM AS ESPECIFICAÇÕES CONSTANTES NO TERMO DE REFERÊNCIA (ANEXO I) DO EDITAL DO PREGÃO ELETRÔNICO Nº 003/2018-POE/MA (SISTEMA DE REGISTRO DE PREÇOS) E DA PROPOSTA APRESENTADA                                                          Processo/Ano: 224056/2019                                                          Contrato/Ano: 029/2019                                                          Dt. Assinatura: 20/11/2019","23.888.417,00","27/11/2019","27/11/2020","Detalhar                                                                                                                                                                                                                PDF"
"PMMA","Contratada: ODONTOMED HOSPITALAR LTDA - ME                                                                                                                    Tipo de Contratação: LICITAÇÃO                                                          Objeto: Fornecer de materiais de consumo (Materiais Odontológicos) para PMMA.                                                          Processo/Ano: 70332/2019                                                          Contrato/Ano: 012/2019                                                          Dt. Assinatura: 11/07/2019","438.000,00","15/07/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
"PMMA","Contratada: CTT CENTRO DE TREINAMENTO TATICO LTDA                                                                                                                  Tipo de Contratação: INEXIBILIDADE                                                          Objeto: Prestação de serviços de capacitação de 02 (dois) servidores como instrutores de armamento e tiro com carga horária mínima de 84 (oitenta e quatro) horas/aulas e realização mínima de 2.000 (dois) mil tiros a ser realizado na própria instituição promotora do curso, para a Polícia Militar do Maranhão                                                          Processo/Ano: 155544/2019                                                          Contrato/Ano: 015/2019                                                          Dt. Assinatura: 05/08/2019","15.800,00","07/08/2019","31/12/2019","Detalhar                                                                                                                                                                                                                PDF"
