"Sigla","Dados da contratação","Vl Global","Inicio Vigência","Fim Vigência","Download"
"GASMAR","Contratada: ENGEAR ENGENHARIA DE AQUECIMENTO E REFRIGERAÇÃO LTDA                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: SERVIÇOS DE OPERAÇÃO E MANUTENÇÃO DE ESTAÇÕES DE DISTRIBUIÇÃO DE GÁS NATURAL PARA PRESTAR SERVIÇO NO SISTEMA DE DISTRIBUIÇÃO DE GÁS NATURAL 1 (SDGN1) DA GASMAR EM SANTO ANTONIO DOS LOPES - MA.                                                          Processo/Ano: 048/2020                                                          Contrato/Ano: EE 001/2020                                                          Dt. Assinatura: 21/01/2021","6.872.067,69","21/01/2021","20/02/2024","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"GASMAR","Contratada: LAVANDERIA MARAVILHA                                                                                                          Tipo de Contratação: INEXIBILIDADE                                                          Objeto: SERVIÇOS DE LAVAGEM DE VESTIMENTAS DE PROTEÇÃO E HIGIENIZAÇÃO DE BOTAS DA GASMAR, EM SANTO ANTÔNIO DOS LOPES/MA                                                          Processo/Ano: 056/2020                                                          Contrato/Ano: CC 003/2021                                                          Dt. Assinatura: 20/05/2021","1.875,00","20/05/2021","19/05/2022","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: VISAO E PERFIL-ASSESSORIA,EVENTOS E SERV LTDA                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Serviços de eventos ( Buffet)                                                          Processo/Ano: 7241/2020                                                          Contrato/Ano: 07/2020                                                          Dt. Assinatura: 31/03/2020","31.228,50","31/03/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"IMESC","Contratada: SOLO NETWORK BRASIL LTDA                                                                                                                               Tipo de Contratação: DISPENSA                                                          Objeto: Licença pacote adobe                                                          Processo/Ano: 46276/2020                                                          Contrato/Ano: 10/2020                                                          Dt. Assinatura: 24/06/2020","3.308,00","24/06/2020","24/06/2021","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: EDITORA GLOBO                                                                                                                                          Tipo de Contratação: INEXIBILIDADE                                                          Objeto: Assinatura da Revista Valor Economico                                                          Processo/Ano: 46255/2020                                                          Contrato/Ano: NE  173/2020                                                          Dt. Assinatura: 10/08/2020","586,80","10/08/2020","10/08/2021","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: AOVS SISTEMAS DE INFORMATICA LTDA                                                                                                                      Tipo de Contratação: INEXIBILIDADE                                                          Objeto: Assinatura anual de Plataforma de Cursos ON LINE                                                          Processo/Ano: 157308/2020                                                          Contrato/Ano: 25/2020                                                          Dt. Assinatura: 23/11/2020","1.200,00","23/11/2020","23/11/2021","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: F.C.MORAIS AGENCIA DE VIAGENS E TURISMO LTDA                                                                                                           Tipo de Contratação: LICITAÇÃO                                                          Objeto: Contratação de serviços de passagens aéreas                                                          Processo/Ano: 43447/2020                                                          Contrato/Ano: 14/2020                                                          Dt. Assinatura: 21/07/2020","90.000,00","21/07/2020","21/07/2021","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"IMESC","Contratada: F A MORAIS                                                                                                                                             Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de suprimentos de informatica                                                          Processo/Ano: 107052/2020                                                          Contrato/Ano: 19/2020                                                          Dt. Assinatura: 20/10/2020","7.288,00","20/10/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: CAPEMISA SEGURADORA DE VIDA E PREVIDENCIA SA                                                                                                           Tipo de Contratação: DISPENSA                                                          Objeto: SEGURO DE VIDA PARA ESTAGIÁRIOS                                                          Processo/Ano: 91272/2020                                                          Contrato/Ano: NE 159/2020                                                          Dt. Assinatura: 15/07/2020","598,00","15/07/2020","15/07/2021","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: F. M. DA SILVA NETO.                                                                                                                                   Tipo de Contratação: LICITAÇÃO                                                          Objeto: AQUISIÇÃO DE SUPRIMENTOS DE INFORMATICA                                                          Processo/Ano: 107052/2020                                                          Contrato/Ano: 26/2020                                                          Dt. Assinatura: 20/11/2020","11.969,20","20/11/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: R F DINIZ COMERCIO E SERVICOS ME                                                                                                                    Tipo de Contratação: INEXIBILIDADE                                                          Objeto: Assinatura digital do Jornal O IMPARCIAL                                                          Processo/Ano: 81096/2020                                                          Contrato/Ano: 12/2020                                                          Dt. Assinatura: 09/07/2020","400,00","09/07/2020","09/07/2021","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: R F DINIZ COMERCIO E SERVICOS ME                                                                                                                    Tipo de Contratação: INEXIBILIDADE                                                          Objeto: Assinatura digital do Jornal O Estado do Maranhão                                                          Processo/Ano: 81098/2020                                                          Contrato/Ano: 13/2020                                                          Dt. Assinatura: 09/07/2020","400,00","09/07/2020","09/07/2021","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: R F DINIZ COMERCIO E SERVICOS ME                                                                                                                    Tipo de Contratação: INEXIBILIDADE                                                          Objeto: Assinatura digital do Jornal Pequeno                                                          Processo/Ano: 81090/2020                                                          Contrato/Ano: 11/2020                                                          Dt. Assinatura: 09/07/2020","350,00","09/07/2020","09/07/2021","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: J.P.R COMERCIO E LOCACAO DE RELOGIO DE PONTO                                                                                                           Tipo de Contratação: DISPENSA                                                          Objeto: Aquisição de Relógio de Ponto                                                          Processo/Ano: 111316/2020                                                          Contrato/Ano: 16/2020                                                          Dt. Assinatura: 16/09/2020","2.301,60","16/09/2020","16/09/2021","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: L & V COMERCIAL LTDA                                                                                                                                   Tipo de Contratação: LICITAÇÃO                                                          Objeto: Aquisição de suprimentos de informatica                                                          Processo/Ano: 107052/2020                                                          Contrato/Ano: 20/2020                                                          Dt. Assinatura: 20/10/2020","8.283,80","20/10/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: FUNDACAO GETULIO VARGAS                                                                                                                                Tipo de Contratação: INEXIBILIDADE                                                          Objeto: assinatura da revista conjuntura economica                                                          Processo/Ano: 46269/2020                                                          Contrato/Ano: empenho 169/2020                                                          Dt. Assinatura: 29/07/2020","135,00","29/07/2020","29/07/2021","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS                                                                                                          Tipo de Contratação: INEXIBILIDADE                                                          Objeto: Correios                                                          Processo/Ano: 22216/2020                                                          Contrato/Ano: 9912497973/2020                                                          Dt. Assinatura: 28/07/2020","10.000,00","28/07/2020","28/07/2021","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"IMESC","Contratada: D.F.A BESERRA                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Material gráfico - aquisição de capas de processo                                                          Processo/Ano: 132797/2020                                                          Contrato/Ano: 17/2020                                                          Dt. Assinatura: 19/10/2020","262,50","19/10/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: ARAUJO & MATOS SERVIÇOS E COMÉRCIO LTDA-ME                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Serviços de limpeza com fornecimento de Mão de Obra                                                          Processo/Ano: 161186/2020                                                          Contrato/Ano: 27/2020                                                          Dt. Assinatura: 27/11/2020","37.197,60","18/12/2020","18/11/2021","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: M E S P COMÉRCIO E SERVIÇOS EIRELI                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Aquisição de material de consumo - Tipo agua mineral                                                          Processo/Ano: 11659/2020                                                          Contrato/Ano: 04/2020                                                          Dt. Assinatura: 11/02/2020","1.995,12","11/02/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: H A FERREIRA GOMES EIRELI                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: Aquisição de material de limpeza                                                          Processo/Ano: 2387/2020                                                          Contrato/Ano: 01/2020                                                          Dt. Assinatura: 10/02/2020","13.519,17","10/02/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: G & S IMAGENS DO BRASIL LTDA                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: Assinatura de Banco de Imagens                                                          Processo/Ano: 150026/2020                                                          Contrato/Ano: 25/2020                                                          Dt. Assinatura: 20/11/2020","4.740,00","20/11/2020","20/11/2021","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada:  J M J COMERCIO E SERVIÇOS EIRELI - ME                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Aquisição de gêneros alimentícios - tipo açúcar                                                           Processo/Ano: 3365/2020                                                          Contrato/Ano: 02/2020                                                          Dt. Assinatura: 10/02/2020","155,20","10/02/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: R DE ABREU SILVA                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Aquisição de gêneros alimentícios - tipo café                                                          Processo/Ano: 3380/2020                                                          Contrato/Ano: 03/2020                                                          Dt. Assinatura: 11/02/2020","960,00","11/02/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: ALCANCE CONSULTORIA, SERVIÇOS E COMÉRCIO – EIRELLI                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: aquisição de suprimento de informatica - tipo fonte de alimentação                                                          Processo/Ano: 89316/2020                                                          Contrato/Ano: 15/2020                                                          Dt. Assinatura: 20/08/2020","235,00","20/08/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: NOSSA FROTA LOCAÇÃO DE VEÍCULOS EIRELI                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Locação de Veículos pequeno porte                                                          Processo/Ano: 4844/2020                                                          Contrato/Ano: 09/2020                                                          Dt. Assinatura: 15/06/2020","16.068,00","09/06/2020","09/06/2021","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"IMESC","Contratada: MD PUBLICIDADE E PROPAGANDA EIRELI                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: Fornecimento de garrafas de água ecológicas                                                          Processo/Ano: 22431/2020                                                          Contrato/Ano: 08/2020                                                          Dt. Assinatura: 07/04/2020","1.480,00","15/04/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: J G C CAMELO                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: Serviços Gráficos - confecção de adesivos                                                          Processo/Ano: 137070/2020                                                          Contrato/Ano: 22/2020                                                          Dt. Assinatura: 06/11/2020","1.530,00","06/11/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: Construtura Vitória Régia LTDA                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: Serviços de manutenção predial                                                          Processo/Ano: 138917/2020                                                          Contrato/Ano: 23/2020                                                          Dt. Assinatura: 06/11/2020","17.589,77","11/11/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: ARCON FRIO REFRIGERAÇÃO                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: Manutenção de aparelho de ar condicionado                                                          Processo/Ano: 126911/2020                                                          Contrato/Ano: 18/2020                                                          Dt. Assinatura: 20/10/2020","8.740,00","20/10/2020","20/10/2021","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: Alitec Soluções em Tecnologia                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: Desenvolvimento de Software para construção de uma plataforma mobile de formulários                                                          Processo/Ano: 135805/2020                                                          Contrato/Ano: 24/2020                                                          Dt. Assinatura: 09/11/2020","7.000,00","09/11/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"IMESC","Contratada: IS7 IMPORTAÇÃO, EXPORTAÇÃO E COMERCIO DE PEÇAS LTDA                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Aquisição de compra de alcool em gel para prevenção do covid 19                                                          Processo/Ano: 141703/2020                                                          Contrato/Ano: 21/2020                                                          Dt. Assinatura: 23/10/2020","146,94","23/10/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"JUCEMA","Contratada: VOX SOLUCOES TECNOLOGICAS LTDA EPP                                                                                                                     Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Contrato tem como objeto a prestação dos serviços de manutenção do ambiente computacional (Data Center), manutenção preventiva e evolutiva e suporte técnico referente ao Sistema Integrador Estadual do Processo de Abertura, Alteração e Baixa de Empresas (SIGFácil), de acordo com os módulos e as especificações técnicas descritos na Proposta Comercial n 06, de 20/04/2020                                                          Processo/Ano: 70885/2020                                                          Contrato/Ano: 007/2020                                                          Dt. Assinatura: 19/06/2020","728.402,04","19/06/2020","19/06/2021","Detalhar                                                                                                                                                                                                                PDF"
"JUCEMA","Contratada: D. SILVA PEREIRA - ME                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Contratação de empresa especializada, objetivando a aquisição de Material de Consumo e Expediente .                                                          Processo/Ano: 183597/2020                                                          Contrato/Ano: 004/2020                                                          Dt. Assinatura: 16/03/2020","5.513,33","16/03/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"JUCEMA","Contratada: GRUPO NORDESTE REFRIGERACAO LTDA                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: Contratação de Empresa especializada na Aquisição e Instalação de 02 AR CONDICIONADOS                                                          Processo/Ano: 0043612/2020                                                          Contrato/Ano: 008/2020                                                          Dt. Assinatura: 24/07/2020","9.200,00","24/07/2020","24/07/2021","Detalhar                                                                                                                                                                                                                PDF"
"JUCEMA","Contratada: WIKI TELECOMUNICACOES EIRELI                                                                                                          Tipo de Contratação: DISPENSA                                                          Objeto: Contratação de empresa especializada no fornecimento de link dedicado de internet                                                          Processo/Ano: 0082367/2020                                                          Contrato/Ano: 009/2020                                                          Dt. Assinatura: 30/07/2020","7.250,00","30/07/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"JUCEMA","Contratada: S. R. F. SANTOS.                                                                                                                                       Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: EMPRESA ESPECIALIZADA EM FORNECIMENTO DE MOBILIA                                                           Processo/Ano: 231746/2020                                                          Contrato/Ano: 002/2020                                                          Dt. Assinatura: 09/03/2020","30.000,00","09/03/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"JUCEMA","Contratada: A. E. MENDES - EPP                                                                                                                                             Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Contratação de empresa especializada, objetivando a aquisição de Material de Consumo e Expediente .                                                          Processo/Ano: 183597/2020                                                          Contrato/Ano: 003/2020                                                          Dt. Assinatura: 12/03/2020","13.250,00","12/03/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"JUCEMA","Contratada: PORTO SEGURO COMPANHIA DE SEGUROS GERAIS                                                                                                               Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Contratação de empresa especializada na emissão de ap6lice de seguro automotivo, contra roubo, furto, incêndio. colisão, danos materiais, danos causados pela natureza e assistência 24H                                                          Processo/Ano: 31836/2020                                                          Contrato/Ano: 006/2020                                                          Dt. Assinatura: 09/04/2020","5.971,89","09/04/2020","09/04/2021","Detalhar                                                                                                                                                                                                                PDF"
"JUCEMA","Contratada: Distribuidora Lumiar Eirele - ME                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: Empresa especializada, objetivando a aquisição de Material de Consumo e Expediente.                                                          Processo/Ano: 183597/2020                                                          Contrato/Ano: 005/2020                                                          Dt. Assinatura: 13/03/2020","3.990,00","13/03/2020","31/12/2020","Detalhar                                                                                                                                                                                                                PDF"
"JUCEMA","Contratada: M MENDONÇA GRÁFICA E EDITORA - GRÁFICA GÊNESIS                                                                                                          Tipo de Contratação: ADESÃO À ATA DE REGISTRO DE PREÇO                                                          Objeto: EMPRESA ESPECIALIZADA EM CONFECÇÕES DE MATERIAL GRÁFICO                                                          Processo/Ano: 001/2020                                                          Contrato/Ano: 252377/2020                                                          Dt. Assinatura: 19/02/2020","145.500,00","19/02/2020","19/02/2021","Detalhar                                                                                                                                                                                                                PDF"
"MAPA","Contratada: RESENDE ENGENHARIA LTDA                                                                                                                                Tipo de Contratação: LICITAÇÃO                                                          Objeto: O presente Contrato tem por objeto a Contratação de empresa especializada na prestação de serviço continuado de manutenção predial preventiva e corretiva, com fornecimento de peças, equipamentos, materiais e mão de obra, conforme planilhas de serviços e insumos diversos estabelecidos pelo Sistema Nacional de Pesquisa de Custos e Índices da Construção Civil - SINAPI, para atender as demandas da Empresa Maranhão Parcerias - MAPA.                                                          Processo/Ano: 79335/2020                                                          Contrato/Ano: 05/2020                                                          Dt. Assinatura: 11/11/2020","600.000,00","11/11/2020","10/11/2021","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"MAPA","Contratada: KR COSTA SAMINESES                                                                                                                                     Tipo de Contratação: LICITAÇÃO                                                          Objeto: Contratação de empresa especializada no fornecimento de equipamentos de informática como desktop, switches, access point indoor, estabilizadores e nobreaks, definidas no Edital, seus anexos e na proposta vencedora que integram este Contrato                                                          Processo/Ano: 173318/2020                                                          Contrato/Ano: 13/2021                                                          Dt. Assinatura: 26/07/2021                                                                                                                                                                              Fiscal:                                                          DIEGO MOURA BORDALO","50.750,00","26/07/2021","21/01/2022","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"MAPA","Contratada: TECHNOCOPY EQUIP. SUPRIMENTOS E SERVICOS LTDA                                                                                                          Tipo de Contratação: LICITAÇÃO                                                          Objeto: Contratação de empresa especializada no fornecimento de equipamentos de informática como desktop, switches, access point indoor, estabilizadores e nobreaks, definidas no Edital, seus anexos e na proposta vencedora que integram este Contrato                                                          Processo/Ano: 173318/2020                                                          Contrato/Ano: 12/2021                                                          Dt. Assinatura: 16/07/2021","412.867,00","20/07/2021","15/01/2022","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
"MAPA","Contratada: CLASI SEGURANCA PRIVADA EIRELI                                                                                                                         Tipo de Contratação: LICITAÇÃO                                                          Objeto: O presente Contrato tem por objeto a Contratação de empresa especializada para prestação de serviços de segurança e vigilância armada, diurna e noturna, compreendendo o fornecimento de mão de obra, de uniformes e de equipamentos adequados à execução dos trabalhos, para suprir as necessidades da Empresa Maranhão Parcerias - MAPA.                                                          Processo/Ano: 86529/2020                                                          Contrato/Ano: 02/2021                                                          Dt. Assinatura: 09/03/2021","769.856,64","09/03/2021","08/03/2022","Detalhar                                                                                                                                                                                                                PDF                                                                                                                                                                                                                                                                                                                                 Aditivos                                                                                                                                                                                                                                                                                          Fechar"
