CtNumero,NU_ProcessoLicitacao,CtVigenciaInicio,CtVigenciaTermino2,Tempo,OrNome,Credor,ObNome,CtValorTotal,Textbox7,CtValorTotal1
0011/2022,25.234.000035.2021,28/02/2022,28/08/2022,6,LACEN 25.3701,01.663.156/0001-15 - VITALLIS DIAGNÓSTICA,MATERIAL PARA LABORATÓRIO E PESQUISA,"5.105,00",6.906 CONTRATOS,"10.826.765.409,86"
0012/2022,31.201.002008.2021,28/02/2022,24/06/2023,16,DER - 31.0101,40.788.598/0001-40 - MAC - MESQUITA ANDRADE CONSTRUÇÕES LTDA,OBRAS DE CONSTRUÇÃO E IMPLANTAÇÃO,"36.864.235,25",6.906 CONTRATOS,"10.826.765.409,86"
0012/2022,25.234.000035.2021,28/02/2022,28/08/2022,6,LACEN 25.3701,13.192.473/0001-80 - AVECAMP SPORTS COMÉRCIO DE MATERIAIS ESPORTIVOS LTDA,MATERIAL PARA LABORATÓRIO E PESQUISA,"450,00",6.906 CONTRATOS,"10.826.765.409,86"
0013/2022,25.234.000035.2021,28/02/2022,28/08/2022,6,LACEN 25.3701,23.188.464/0001-79 - CA BASTOS ME,MATERIAL PARA LABORATÓRIO E PESQUISA,"1.800,00",6.906 CONTRATOS,"10.826.765.409,86"
0022/2022,25.215.000145.2021,28/02/2022,26/08/2022,6,HEETSHL - 25.1501,39.825.198/0001-88 - ORTHOVIDA MATERIAIS CIRÚRGICOS E HOSPITALARES EIRELI - ME,MATERIAL MÉDICO-HOSPITALAR,"1.067.040,00",6.906 CONTRATOS,"10.826.765.409,86"
0032/2022,19.000.025019.2020,28/02/2022,27/08/2022,6,SES - 25.0001,07.484.373/0001-24 - UNI HOSPITALAR LTDA.,MEDICAMENTOS,"29.251,20",6.906 CONTRATOS,"10.826.765.409,86"
0040/2022,25.203.001017.2021,01/03/2022,28/08/2022,5,MFD- 25.0301,26.044.732/0001-77 - FRANCILENE RAMALHO DOS SANTOS-ME,MATERIAL DE CONSUMO,"4.792,00",6.906 CONTRATOS,"10.826.765.409,86"
0040/2022,31.206.030263.2021,28/02/2022,28/02/2023,12,CAGEPA - 31.0601,08.984.318/0001-66 - CORR PLASTIK NORDESTE INDUSTRIAL LTDA,MATERIAL DE USO ESPECÍFICO,"789.150,00",6.906 CONTRATOS,"10.826.765.409,86"
0043/2022,25.000.001922.2021,28/02/2022,28/08/2022,6,SES - 25.0001,35.753.111/0001-53 - NORD PRODUTOS EM SAÚDE LTDA,MEDICAMENTOS,"107.788,32",6.906 CONTRATOS,"10.826.765.409,86"
0055/2022,25.000.002122.2021,01/03/2022,03/09/2022,6,SES - 25.0001,35.753.111/0001-53 - NORD PRODUTOS EM SAÚDE LTDA,MEDICAMENTOS,"31.438,26",6.906 CONTRATOS,"10.826.765.409,86"
0074/2022,,28/02/2022,28/02/2027,60,SES - 25.0001,08.924.078/0001-04 - PREFEITURA MUNICIPAL DE UIRAÚNA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0001/2022,24.000.000129.2022,25/02/2022,25/07/2022,5,SEAP - 24.0001,19.447.850/0001-60 - DISTRIBUIDORA FF DE ALIMENTOS LTDA ME,GÊNEROS ALIMENTÍCIOS / PRESÍDIOS,"1.419.350,37",6.906 CONTRATOS,"10.826.765.409,86"
0001/2022,,25/02/2022,26/05/2022,3,SEE - 22.0001,08.944.076/0001-87 - PREFEITURA MUNICIPAL DE OLHO D AGUA,DOAÇÕES,,6.906 CONTRATOS,"10.826.765.409,86"
0002/2022,24.000.000129.2022,25/02/2022,25/07/2022,5,SEAP - 24.0001,07.738.468/0001-27 - A AZEVEDO DA SILVA,GÊNEROS ALIMENTÍCIOS / PRESÍDIOS,"1.258.098,70",6.906 CONTRATOS,"10.826.765.409,86"
0002/2022,32.205.000085.2021,25/02/2022,25/07/2022,5,EMPAER 32.0501,24.069.938/0002-07 - PAPEX DO BRASIL INDUSTRIA E COMERCIO DE PAPEIS EIRELI ,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"186.482,22",6.906 CONTRATOS,"10.826.765.409,86"
0003/2022,24.000.000129.2022,25/02/2022,25/07/2022,5,SEAP - 24.0001,21.778.760/0001-02 - JF CARNES E FRIOS COMÉRCIO EIRELI,GÊNEROS ALIMENTÍCIOS / PRESÍDIOS,"348.793,08",6.906 CONTRATOS,"10.826.765.409,86"
0004/2022,24.000.000129.2022,25/02/2022,25/07/2022,5,SEAP - 24.0001,07.526.979/0001-85 - RAIMUNDO ADELMAR FONSECA PIRES EPP,GÊNEROS ALIMENTÍCIOS / PRESÍDIOS,"802.698,82",6.906 CONTRATOS,"10.826.765.409,86"
0005/2022,24.000.000129.2022,25/02/2022,25/07/2022,5,SEAP - 24.0001,17.020.542/0001-29 - DISTRIBUIDORA BRAZMAC LTDA,GÊNEROS ALIMENTÍCIOS / PRESÍDIOS,"2.030.276,33",6.906 CONTRATOS,"10.826.765.409,86"
0007/2022,19.000.031193.2019,25/02/2022,31/12/2022,10,SEE - 22.0001,23.407.763/0001-57 - NOVA MESA DISTRIBUIDORA DE ALIMENTOS E UTILIDADES LTDA.,MATERIAL PARA COPA E COZINHA,"10.991,20",6.906 CONTRATOS,"10.826.765.409,86"
0008/2022,19.000.031193.2019,25/02/2022,31/12/2022,10,SEE - 22.0001,11.211.419/0001-09 - FABIO GAZARRA DA SILVA COMERCIAL - EPP,AQUISIÇÃO DE BENS MÓVEIS,"181.908,00",6.906 CONTRATOS,"10.826.765.409,86"
0008/2022,,25/02/2022,25/02/2023,12,SUDEMA - 34.0101,118.952.594-10 - DOMINGOS SAVIO MELO LOURENCO DOS SANTOS,CESSÃO DE ESTÁGIO CURRICULAR,"8.136,00",6.906 CONTRATOS,"10.826.765.409,86"
0010/2022,19.000.008732.2021,25/02/2022,31/12/2022,10,SEE - 22.0001,40.876.269/0001-50 - DISTRIBUIDORA DE PRODUTOS AGRESTE MERIDIONAL LTDA.,MATERIAL DE USO ESPECÍFICO,"77.191,70",6.906 CONTRATOS,"10.826.765.409,86"
0013/2022,26.000.006347.2021,25/02/2022,08/06/2022,4,SEDS - 26.0001,10.757.876/0001-30 - SR – PRODUTOS MÉDICOS LTDA,EQUIPAMENTOS,"3.560,00",6.906 CONTRATOS,"10.826.765.409,86"
0014/2022,30.000.140810.2022,25/02/2022,24/02/2023,12,SEAD - 19.0001,007.349.734-70 - FRANCISCO KARTNEY SARMENTO PEDROSA,LOCAÇÃO DE BENS IMÓVEIS,"9.600,00",6.906 CONTRATOS,"10.826.765.409,86"
0018/2022,19.000.008732.2021,25/02/2022,31/12/2022,10,SEE - 22.0001,10.261.012/0001-23 - TIE TAPETES - EIRELI,AQUISIÇÃO DE BENS MÓVEIS,"39.355,00",6.906 CONTRATOS,"10.826.765.409,86"
0020/2022,19.000.008732.2021,25/02/2022,31/12/2022,10,SEE - 22.0001,10.261.012/0001-23 - TIE TAPETES - EIRELI,MATERIAL DE USO ESPECÍFICO,"71.485,00",6.906 CONTRATOS,"10.826.765.409,86"
0020/2022,25.215.000145.2021,25/02/2022,23/08/2022,6,HEETSHL - 25.1501,18.174.173/0001-91 - ARTHROMED COMERCIO E IMPORTAÇÃO DE MATERIAL MÉDICO LTDA,MATERIAL MÉDICO-HOSPITALAR,"98.400,00",6.906 CONTRATOS,"10.826.765.409,86"
0023/2022,25.215.000132.2021,25/02/2022,23/08/2022,6,HEETSHL - 25.1501,11.893.112/0001-35 - SOS DISTRIBUIDORA DE GÁS LTDA,GÁS LIQUEFEITO DE PETRÓLEO - GLP,"71.705,00",6.906 CONTRATOS,"10.826.765.409,86"
0024/2021,,25/02/2022,26/05/2022,3,SEE - 22.0001,08.940.694/0001-59 - PREFEITURA MUNICIPAL DE ITAPORANGA,DOAÇÕES,,6.906 CONTRATOS,"10.826.765.409,86"
0034/2022,25.203.208201.2021,26/02/2022,25/08/2022,6,MFD- 25.0301,03.977.181/0001-07 - PLATINA MINERAL LTDA - EPP,MATERIAL DE CONSUMO,"31.730,00",6.906 CONTRATOS,"10.826.765.409,86"
0075/2022,,28/02/2022,28/02/2027,60,SES - 25.0001,08.940.694/0001-59 - PREFEITURA MUNICIPAL DE ITAPORANGA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0001/2022,25.901.000040.2021,24/02/2022,31/12/2022,10,SES CDC 25.3401,05.923.871/0001-09 - ALPHARAD MATERIAIS PARA DIAGNÓSTICO EIRELI,MATERIAL DE CONSUMO,"22.500,00",6.906 CONTRATOS,"10.826.765.409,86"
0002/2022,31.201.004455.2021,24/02/2022,18/09/2023,19,DER - 31.0101,30.566.555/0001-66 - INVIAS ENGENHARIA LTDA,OBRAS,"3.278.131,17",6.906 CONTRATOS,"10.826.765.409,86"
0002/2022,25.901.000040.2021,24/02/2022,31/12/2022,10,SES CDC 25.3401,"66.969.262/0001-77 - UNIT INDUSTRIA, COMÉRCIO, IMPORTAÇÃO E EXPORTAÇÃO LTDA.",MATERIAL DE CONSUMO,"63.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0009/2022,27.000.000958.2021,24/02/2022,23/11/2022,9,SEDH - 27.0001,39.674.563/0001-09 - VIABILIZE SERVIÇOS DE ENGENHARIA E CONSTRUÇÃO LTDA,MANUTENÇÃO E RECUPERAÇÃO,"164.896,34",6.906 CONTRATOS,"10.826.765.409,86"
0011/2022,31.201.000862.2021,24/02/2022,18/08/2023,18,DER - 31.0101,10.978.682/0001-65 - PLINIO CAVALCANTI & CIA LTDA,OBRAS DE CONSTRUÇÃO E IMPLANTAÇÃO,"15.438.818,12",6.906 CONTRATOS,"10.826.765.409,86"
0012/2022,22.201.000564.2021,24/02/2022,04/05/2022,3,FUNESC - 33.0101,11.292.432/0001-30 - 5 ESTRELAS SOLUTION EM TRANSPORTES E LOGISTICAS LTDA,LOCAÇÃO DE VEÍCULO PARA TRANSPORTE DE MATERIAIS,"74.770,00",6.906 CONTRATOS,"10.826.765.409,86"
0026/2022,31.206.016791.2021,25/02/2022,23/12/2022,10,CAGEPA - 31.0601,10.618.016/0001-16 - GERAFORTES GRUPOS GERADORES LTDA,MATERIAL DE USO ESPECÍFICO,"481.128,00",6.906 CONTRATOS,"10.826.765.409,86"
0027/2021,,25/02/2022,26/05/2022,3,SEE - 22.0001,08.940.694/0001-59 - PREFEITURA DE ITAPORANGA,DOAÇÕES,,6.906 CONTRATOS,"10.826.765.409,86"
0027/2022,25.000.001569.2021,24/02/2022,23/08/2022,6,SES - 25.0001,05.238.398/0001-12 - NORDESTE SERVIÇOS MÉDICOS LTDA,SERVIÇO MÉDICO,"126.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0028/2022,25.000.002273.2021,24/02/2022,23/08/2022,6,SES - 25.0001,04.307.650/0012-98 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLÓGICOS LTDA,MEDICAMENTOS,"707.003,10",6.906 CONTRATOS,"10.826.765.409,86"
0030/2022,31.206.030987.2021,24/02/2022,24/06/2022,4,CAGEPA - 31.0601,11.230.004/0001-82 - CONEXPAR COMERCIO DE MATERIAIS HIDRAULICOS DO PARANÁ EIRELI - EPP,MATERIAL DE USO ESPECÍFICO,"319.400,00",6.906 CONTRATOS,"10.826.765.409,86"
0030/2022,25.203.001459.2022,24/02/2022,23/08/2022,6,MFD- 25.0301,12.929.519/0001-38 - SERVPROL SERVIÇOS E COMÉRCIO DE PRODUTOS MÉDICOS LTDA-ME,SERVIÇO ESPECIALIZADO,"23.100,00",6.906 CONTRATOS,"10.826.765.409,86"
0031/2022,25.203.001908.2022,25/02/2022,24/08/2022,6,MFD- 25.0301,20.182.641/0001-11 - ARS INSTALAÇÃO E MANUTENÇÃO LTDA,SERVIÇO ESPECIALIZADO,"57.864,00",6.906 CONTRATOS,"10.826.765.409,86"
0031/2022,25.000.001143.2021,24/02/2022,27/08/2022,6,SES - 25.0001,43.208.384/0001-45 - PARAGON FARMACEUTICA LTDA,MEDICAMENTOS,"124.344,00",6.906 CONTRATOS,"10.826.765.409,86"
0033/2022,25.215.000128.2021,25/02/2022,23/08/2022,6,HEETSHL - 25.1501,38.320.250/0001-81 - A J ALVES DIAS (ALFA COMÉRCIO E SERVIÇOS),MATERIAL PARA MANUTENÇÃO,"1.150,80",6.906 CONTRATOS,"10.826.765.409,86"
0033/2022,25.000.000377.2021,24/02/2022,23/08/2022,6,SES - 25.0001,15.800.545/0003-11 - ABBVIE FARMACÊUTICA ,MEDICAMENTOS,"1.485.822,00",6.906 CONTRATOS,"10.826.765.409,86"
0034/2022,19.000.026482.2020,24/02/2022,31/12/2022,10,SES - 25.0001,04.040.450/0001-69 - NORD-LAB COMERCIO E REPRESENTAÇÕES LTDA,MATERIAL DE USO ESPECÍFICO,"114.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0039/2022,31.206.030263.2021,25/02/2022,25/02/2023,12,CAGEPA - 31.0601,69.939.239/0001-28 - HIDROPLAST INDÚSTRIA E COMÉRCIO LTDA,MATERIAL DE USO ESPECÍFICO,"772.752,00",6.906 CONTRATOS,"10.826.765.409,86"
0067/2022,27.000.001631.2021,24/02/2022,22/01/2023,11,SEDH - 27.0001,33.444.745/0001-07 - EXATA CONSTRUÇÕES  ENGENHARIA E IMOBILIÁRIA LTDA,MANUTENÇÃO E RECUPERAÇÃO,"110.225,02",6.906 CONTRATOS,"10.826.765.409,86"
0103/2021,25.210.000480.2021,25/02/2022,24/08/2022,6,HRDJC- 25.1001,32.958.432/0001-04 - SLE SERVIÇO DE LABORATÓRIO ESPECIALIZADO LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE SAÚDE,"1.387.404,15",6.906 CONTRATOS,"10.826.765.409,86"
0001/2022,25.000.000655.2021,23/02/2022,23/08/2022,6,SES - 25.0001,44.734.671/0001-51 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA,MEDICAMENTOS,"42.239,70",6.906 CONTRATOS,"10.826.765.409,86"
0001/2022,26.000.004705.2021,23/02/2022,23/06/2022,4,SEDS - 26.0001,19.752.596/0001-04 - CENTER COMERCIAL FORMIGA LTDAME,AQUISIÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS,"110.234,00",6.906 CONTRATOS,"10.826.765.409,86"
0002/2022,26.000.004705.2021,23/02/2022,23/06/2022,4,SEDS - 26.0001,17.892.706/0001-08 - GLOBAL COMÉRCIO E SERVIÇOS,AQUISIÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS,"17.800,00",6.906 CONTRATOS,"10.826.765.409,86"
0003/2022,26.000.004705.2021,23/02/2022,23/06/2022,4,SEDS - 26.0001,29.903.019/0001-20 - META COMERCIO E SERVIÇOS EIRELE,AQUISIÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS,"107.730,90",6.906 CONTRATOS,"10.826.765.409,86"
0004/2022,,23/02/2022,23/02/2027,60,SES - 25.0001,08.739.930/0001-73 - PREFEITURA MUNICIPAL DE NOVA PALMEIRA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0008/2022,31.202.002508.2021,23/02/2022,06/09/2022,7,SUPLAN - 31.0201,09.117.897/0001-02 - UG CONSTRUTORA E SERVIÇOS EIRELI,OBRAS,"228.090,51",6.906 CONTRATOS,"10.826.765.409,86"
0009/2022,31.202.002349.2021,23/02/2022,23/07/2022,5,SUPLAN - 31.0201,30.710.122/0001-32 - NUNES CONSTRUÇÕES E INCORPORAÇÕES EIRELI - EPP,OBRAS,"163.883,74",6.906 CONTRATOS,"10.826.765.409,86"
0010/2022,31.202.001694.2021,23/02/2022,21/07/2023,17,SUPLAN - 31.0201,04.328.497/0001-22 - ML DANTAS CONSTRUÇÕES EIRELI EPP,OBRAS,"501.718,78",6.906 CONTRATOS,"10.826.765.409,86"
0013/2022,30.000.003895.2022,23/02/2022,22/02/2023,12,SEAD - 19.0001,096.274.027-61 - IVANEIDE DA SILVA SANTOS,LOCAÇÃO DE BENS IMÓVEIS,"7.200,00",6.906 CONTRATOS,"10.826.765.409,86"
0017/2022,,23/02/2022,23/02/2027,60,SES - 25.0001,08.942.211/0001-55 - PREFEITURA MUNICIPAL DE SANTANA DOS GARROTES,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0024/2022,25.240.000259.2021,23/02/2022,23/08/2022,6,HCCG - 25.4201,"15.218.561/0001-39 - NNMED - DISTRIBUIÇÃO, IMPORTAÇÃO E EXPORTAÇÃO DE MEDICAMENTOS LTDA",MEDICAMENTOS,"1.483.277,20",6.906 CONTRATOS,"10.826.765.409,86"
0025/2022,25.000.001226.2021,23/02/2022,22/08/2022,6,SES - 25.0001,11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,MEDICAMENTOS,"83.712,50",6.906 CONTRATOS,"10.826.765.409,86"
0025/2022,25.240.000259.2021,23/02/2022,23/08/2022,6,HCCG - 25.4201,67.729.178/0001-49 - COMERCIAL CIRÚRGICA RIOCLARENSE LTDA,MEDICAMENTOS,"52.570,00",6.906 CONTRATOS,"10.826.765.409,86"
0026/2022,25.240.000259.2021,23/02/2022,23/08/2022,6,HCCG - 25.4201,02.977.362/0001-62 - A. COSTA COMÉRCIO ATACADISTA DE PRODUTOS FARMACÊUTICOS LTDA,MEDICAMENTOS,"1.027.957,40",6.906 CONTRATOS,"10.826.765.409,86"
0027/2022,25.240.000259.2021,23/02/2022,23/08/2022,6,HCCG - 25.4201,27.985.664/0001-03 - EUROMED COMÉRCIO DE MEDICAMENTOS LTDA,MEDICAMENTOS,"16.070,00",6.906 CONTRATOS,"10.826.765.409,86"
0028/2022,25.240.000259.2021,23/02/2022,23/08/2022,6,HCCG - 25.4201,44.734.671/0001-51 - CRISTALIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA,MEDICAMENTOS,"218.145,70",6.906 CONTRATOS,"10.826.765.409,86"
0030/2022,25.240.000193.2021,23/02/2022,23/08/2022,6,HCCG - 25.4201,38.308.355/0001-15 - M&M COMÉRCIO VAREJISTA DE SANEANTES EIRELI,MATERIAL DE LIMPEZA E EMBALAGEM,"236.145,00",6.906 CONTRATOS,"10.826.765.409,86"
0053/2022,19.000.006591.2020,23/02/2022,31/12/2022,10,MFD- 25.0301,17.020.542/0001-29 - DISTRIBUIDORA BRAZMAC LTDA,GÊNEROS ALIMENTÍCIOS / HOSPITAIS,"142.485,00",6.906 CONTRATOS,"10.826.765.409,86"
0065/2022,,23/02/2022,23/02/2027,60,SES - 25.0001,08.782.146/0001-48 - PREFEITURA MUNICIPAL DE DONA INÊS,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0066/2022,,23/02/2022,23/02/2027,60,SES - 25.0001,08.929.648/0001-59 - PREFEITURA MUNICIPAL DE CACIMBA DE DENTRO,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0001/2022,,22/02/2022,21/02/2023,12,CGE - 11.0001 ,108.386.884-54 - ANA RAQUEL DE OLIVEIRA GUEDES,BOLSISTA,"14.544,00",6.906 CONTRATOS,"10.826.765.409,86"
0001/2022,25.250.000353.2020,22/02/2022,22/02/2027,60,IASS - 25.5001,07.154.660/0001-76 - CLINICA DA COLUNA DR RONALD DE LUCENA FARIAS LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE SAÚDE,"144.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0001/2022,07.000.000010.2022,21/02/2022,31/12/2022,10,SEJEL - 07.0001,07.340.993/0001-90 -  WEBTRIP AGENCIA DE VIAGENS E TURISMO EIRELI,SERVIÇO ESPECIALIZADO,"489.680,00",6.906 CONTRATOS,"10.826.765.409,86"
0003/2022,19.204.001018.2021,21/02/2022,20/02/2025,36,CODATA - 19.0401,61.797.924/0001-55 - HEWLETT-PACKARD BRASIL LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"351.414,60",6.906 CONTRATOS,"10.826.765.409,86"
0004/2022,21.201.000146.2021,21/02/2022,21/10/2023,20,CINEP - 21.0101,01.958.201/0001-69 - UMPRAUM ARQUITETOS ASSOCIADOS S/S,SERVIÇO ESPECIALIZADO NA ÁREA TURÍSTICA,"1.680.463,08",6.906 CONTRATOS,"10.826.765.409,86"
0006/2022,25.203.001915.2021,22/02/2022,21/08/2022,6,MFD- 25.0301,02.914.690/0001-10 - COPY LINE COMÉRCIO E SERVIÇOS LTDA-ME,SERVIÇO ESPECIALIZADO,"125.700,00",6.906 CONTRATOS,"10.826.765.409,86"
0008/2022,25.510.271012.2022,22/02/2022,21/02/2023,12,FPGS 25.5101,28.185.950/0001-57 - INSTITUTO DE SAUDE OCUPACIONAL E MEDICINA,SERVIÇO ESPECIALIZADO NA ÁREA DE SAÚDE,"127.165,00",6.906 CONTRATOS,"10.826.765.409,86"
0012/2022,25.215.000104.2021,22/02/2022,20/08/2022,6,HEETSHL - 25.1501,27.763.508/0001-06 - TRE 3 COMÉRCIO E REPRESENTAÇÃO EIRELI,MATERIAL MÉDICO-HOSPITALAR,"250.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0013/2022,25.215.000104.2021,22/02/2022,20/08/2022,6,HEETSHL - 25.1501,12.040.718/0001-90 - GRADUAL COMÉRCIO E SERVIÇO EIRELI,MATERIAL MÉDICO-HOSPITALAR,"2.646.275,00",6.906 CONTRATOS,"10.826.765.409,86"
0015/2022,26.201.001010.2021,22/02/2022,21/05/2022,3,DETRAN - 26.0101,02.427.142/0001-65 - ONIX SERVICE LTDA,SERVIÇOS,"83.257,00",6.906 CONTRATOS,"10.826.765.409,86"
0017/2022,,22/02/2022,22/02/2024,24,PROCON - 09.0301,704.979.634-42 - JULIA MARIA SILVA SANTOS,CESSÃO DE ESTÁGIO CURRICULAR,"18.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0019/2022,22.204.004272.2021,22/02/2022,31/12/2022,10,UEPB - 35.0401,19.142.596/0001-92 - VITALABE EQUIPAMENTOS LABORATORIAIS LTDA,MATERIAL DE CONSUMO,"14.700,00",6.906 CONTRATOS,"10.826.765.409,86"
0047/2022,25.203.000125.2021,22/02/2022,21/08/2022,6,MFD- 25.0301,27.963.904/0001-79 - IRIS PALHANO ALVES DA SILVA,MATERIAL DE CONSUMO,"7.825,00",6.906 CONTRATOS,"10.826.765.409,86"
0048/2022,25.203.000125.2021,22/02/2022,21/08/2022,6,MFD- 25.0301,26.504.090/0001-41 - ALBERTO DANTAS MARCOLINO,MATERIAL DE CONSUMO,"6.055,40",6.906 CONTRATOS,"10.826.765.409,86"
0067/2022,,23/02/2022,23/02/2027,60,SES - 25.0001,01.621.539/0001-20 - ´PREFEITURA MUNICIPAL DE BERNARDINO BATISTA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0068/2022,,23/02/2022,23/02/2027,60,SES - 25.0001,01.612.343/0001-70 - PREFEITURA MUNICIPAL DE RIACHÃO DO BACAMARTE,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0069/2022,,23/02/2022,23/02/2027,60,SES - 25.0001,08.868.937/0001-95 - PRFEIUTRA MUNICIPAL DE SERRA REDONDA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0070/2022,,23/02/2022,23/02/2027,60,SES - 25.0001,08.925.968/0001-30 - PREFEITURA MUNICIPAL DE DESTERRO,CESSÃO E CONCESSÃO,,6.906 CONTRATOS,"10.826.765.409,86"
0086/2022,,23/02/2022,23/02/2027,60,SES - 25.0001,24.098.477/0007-05 - HOSPITAL UNIVERSITÁRIO LAURO WANDERLEY,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0101/2022,,23/02/2022,23/02/2027,60,SES - 25.0001,08.948.697/0001-39 - PREFEITURA MUNICIPAL DE POMBAL,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0001/2022,25.510.006011.2022,18/02/2022,19/05/2022,3,FPGS 25.5101,35.795.557/0001-40 - AMANDA SIBELLE OLIVEIRA ARAÚJO,GÊNEROS ALIMENTÍCIOS,"3.795,00",6.906 CONTRATOS,"10.826.765.409,86"
0002/2022,22.000.013527.2021,20/02/2022,21/11/2022,9,SEE - 22.0001,05.807.475/0001-08 - SEGINFO COMERCIO & SERVICOS EMPRESARIAIS EIRELI,AQUISIÇÃO DE BENS MÓVEIS,"1.227.944,34",6.906 CONTRATOS,"10.826.765.409,86"
0003/2022,25.510.006011.2022,18/02/2022,19/05/2022,3,FPGS 25.5101,21.778.760/0001-02 - JFCARNES E FRIOS COMERCIO EIRELI,GÊNEROS ALIMENTÍCIOS,"67.286,70",6.906 CONTRATOS,"10.826.765.409,86"
0005/2022,31.202.002180.2021,21/02/2022,18/11/2022,9,SUPLAN - 31.0201,18.833.963/0001-31 - LL&L CONSTRUÇÕES E SERVIÇOS EIRELI,OBRAS,"1.186.503,34",6.906 CONTRATOS,"10.826.765.409,86"
0005/2022,,18/02/2022,18/02/2024,24,SUDEMA - 34.0101,154.005.274-50 - NATHAN DE LIMA SANTOS,CESSÃO DE ESTÁGIO CURRICULAR,"16.272,00",6.906 CONTRATOS,"10.826.765.409,86"
0005/2022,21.901.000104.2021,18/02/2022,19/02/2024,24,EMPREENDER - 77.0001,09.366.790/0001-06 - EMPRESA PARAIBANA DE COMUNICAÇÃO S.A. - EPC,SERVIÇO ESPECIALIZADO,"352.928,00",6.906 CONTRATOS,"10.826.765.409,86"
0006/2022,31.202.002513.2021,21/02/2022,11/06/2023,16,SUPLAN - 31.0201,18.833.963/0001-31 - L&L CONSTRUÇÕES E SERVIÇOS EIRELI,OBRAS,"1.195.228,86",6.906 CONTRATOS,"10.826.765.409,86"
0006/2022,34.204.1512021.2021,18/02/2022,18/02/2024,24,PBGÁS - 34.0401,22.148.707/0001-82 - SPEEDMAIS SOLUÇÕES LTDA,OUTROS EVENTOS,"237.155,85",6.906 CONTRATOS,"10.826.765.409,86"
0009/2022,25.215.000129.2021,21/02/2022,19/08/2022,6,HEETSHL - 25.1501,07.778.725/0001-54 - EQUIPMED COMÉRCIO DE PROD MÉD E SERV DE MANUTENÇÃO EM MÁQUINAS E APAR LTDA,MATERIAL MÉDICO-HOSPITALAR,"36.424,00",6.906 CONTRATOS,"10.826.765.409,86"
0009/2022,30.000.147768.2022,18/02/2022,17/02/2023,12,SEAD - 19.0001,094.707.534-88 - THEO ALBINO RIBEIRO BARROS,LOCAÇÃO DE BENS IMÓVEIS,"26.664,00",6.906 CONTRATOS,"10.826.765.409,86"
0010/2022,25.215.000129.2021,21/02/2022,19/08/2022,6,HEETSHL - 25.1501,24.436.602/0001-54 - ART CIRÚRGICA COMERCIO DE PRODUTOS HOSPITALARES LTDA,MATERIAL MÉDICO-HOSPITALAR,"638.050,00",6.906 CONTRATOS,"10.826.765.409,86"
0010/2022,30.000.144696.2022,18/02/2022,17/02/2023,12,SEAD - 19.0001,437.197.084-20 - JOSÉ XAVIER DE BRITO ,LOCAÇÃO DE BENS IMÓVEIS,"36.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0011/2022,19.000.000751.2021,21/02/2022,31/12/2022,10,DETRAN - 26.0101,07.340.993/0001-90 - WEBTRIP AGÊNCIA DE VIAGENS E TURISMO EIRELI,SERVIÇOS,"22.182,50",6.906 CONTRATOS,"10.826.765.409,86"
