CtNumero,NU_ProcessoLicitacao,CtVigenciaInicio,CtVigenciaTermino2,Tempo,OrNome,Credor,ObNome,CtValorTotal,Textbox7,CtValorTotal1
0023/2019,31.201.002596.2019,06/09/2019,28/05/2021,20,DER - 31.0101,40.788.598/0001-40 - MAC - MESQUITA ANDRADE CONSTRUÇÕES LTDA.,OBRAS,"16.437.913,20",4.720 CONTRATOS,"8.597.825.332,62"
0031/2019,22.000.298934.2019,03/09/2019,28/06/2020,9,SEE - 22.0001,07.227.808/0001-55 - BJ COMERCIO DE ALIMENTOS LTDA - EPP,GÊNEROS ALIMENTÍCIOS,"7.414,00",4.720 CONTRATOS,"8.597.825.332,62"
0053/2019,,06/09/2019,06/09/2020,12,SUDEMA - 34.0101,099.917.924-14 - VICTOR CARLOS DE LIMA ARRUDA,CESSÃO DE ESTÁGIO CURRICULAR,"8.136,00",4.720 CONTRATOS,"8.597.825.332,62"
0054/2019,,06/09/2019,06/09/2021,24,SUDEMA - 34.0101,700.985.604-41 - LUCAS ALVES BATISTA PEQUENO,CESSÃO DE ESTÁGIO CURRICULAR,"16.272,00",4.720 CONTRATOS,"8.597.825.332,62"
0055/2019,,06/09/2019,06/09/2021,24,SUDEMA - 34.0101,087.942.054-50 - ARIEL MORAIS JUNIOR,CESSÃO DE ESTÁGIO CURRICULAR,"16.272,00",4.720 CONTRATOS,"8.597.825.332,62"
0056/2019,19.000.015725.2017,03/09/2019,02/09/2021,24,SEAD - 19.0001,27.284.516/0001-61 - MAXIFROTA SERVIÇOS DE MANUTENÇÃO DE FROTA LTDA,SERVIÇOS,"93.600.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0081/2019,26.201.008308.2019,05/09/2019,04/09/2021,24,DETRAN - 26.0101,02.912.612/0001-86 - CENTRO DE FORMAÇÃO DE CONDUTORES LIVRAMENTO BESSA LTDA,SERVIÇO ESPECIALIZADO,"33.673,44",4.720 CONTRATOS,"8.597.825.332,62"
0082/2019,26.201.007443.2019,05/09/2019,04/09/2021,24,DETRAN - 26.0101,21.593.507/0001-76 - MW CENTRO DE FORMAÇÃO DE CONDUTORES DE CUITÊ LTDA-ME,SERVIÇO ESPECIALIZADO,"38.325,93",4.720 CONTRATOS,"8.597.825.332,62"
0083/2019,26.201.003356.2019,04/09/2019,03/09/2024,60,DETRAN - 26.0101,34.028.316/0019-32 - EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS,SERVIÇO ESPECIALIZADO,"3.750.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0084/2019,26.201.013482.2019,05/09/2019,04/09/2021,24,DETRAN - 26.0101,08.907.319/0001-07 - CENTRO DE FORMAÇÃO DE CONDUTORES POSITIVO EIRELI,SERVIÇO ESPECIALIZADO,"32.122,21",4.720 CONTRATOS,"8.597.825.332,62"
0085/2019,26.201.010195.2019,05/09/2019,04/09/2021,24,DETRAN - 26.0101,01.860.395/0001-65 - AUTO ESCOLA LIDERANÇA,SERVIÇO ESPECIALIZADO,"54.026,84",4.720 CONTRATOS,"8.597.825.332,62"
0501/2019,25.000.3005536.2019,06/09/2019,05/03/2020,6,SES - 25.0001,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S/A,MEDICAMENTOS,"165.100,00",4.720 CONTRATOS,"8.597.825.332,62"
0502/2019,25.000.3005536.2019,06/09/2019,05/03/2020,6,SES - 25.0001,51.780.468/0002-68 - JANSSEN - CILAG FARMACÊUTICA LTDA,MEDICAMENTOS,"53.997,48",4.720 CONTRATOS,"8.597.825.332,62"
0503/2019,25.000.1004617.2019,06/09/2019,05/03/2020,6,SES - 25.0001,09.053.134/0002-26 - ELFA MEDICAMENTOS S.A,MEDICAMENTOS,"20.520,00",4.720 CONTRATOS,"8.597.825.332,62"
0504/2019,25.000.204539.2019,06/09/2019,05/03/2020,6,SES - 25.0001,18.459.628/0001-15 - BAYER S.A.,MEDICAMENTOS,"28.518,00",4.720 CONTRATOS,"8.597.825.332,62"
0720/2019,22.204.003780.2019,06/09/2019,06/09/2023,48,UEPB - 35.0401,09.261.843/0001-16 - FUNDAÇÃO PARQUE TECNOLÓGICO DA PARAÍBA - PAQTCPB,SERVIÇO ESPECIALIZADO,"356.367,36",4.720 CONTRATOS,"8.597.825.332,62"
0001/2019,19.201.001267.2011,02/09/2019,30/11/2020,14,IASS - 25.5001,34.305.242/0001-05 - CLINICA ANA HELENA SOARES DE FREITAS,SERVIÇO DE SAÚDE,"40.320,00",4.720 CONTRATOS,"8.597.825.332,62"
0006/2019,19.000.028909.2018,02/09/2019,01/09/2023,48,EMPAER 32.0501,05.340.639/0001-30 - PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA,SERVIÇOS,"1.625.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0010/2019,19.000.006256.2018,02/09/2019,02/09/2021,24,CODATA - 19.0401,33.000.118/0001-79 - CONSÓRCIO SEAD PB – PP Nº  162-2018,SERVIÇO ESPECIALIZADO NA ÁREA DE COMUNICAÇÃO,"24.912,00",4.720 CONTRATOS,"8.597.825.332,62"
0024/2019,,02/09/2019,02/09/2020,12,PROCON - 09.0301,081.390.524-93 - BEATRIZ THAYNÁ FREIRE DANTAS,CESSÃO DE ESTÁGIO CURRICULAR,"6.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0032/2019,22.000.298934.2019,02/09/2019,28/06/2020,9,SEE - 22.0001,19.560.932/0001-17 - JTS COMERCIO DE ALIMENTOS EIRELI,GÊNEROS ALIMENTÍCIOS,"91.252,78",4.720 CONTRATOS,"8.597.825.332,62"
0032/2019,26.000.006375.2019,29/08/2019,29/08/2020,12,SEDS - 26.0001,20.367.629/0001-81 - HELICÓPTEROS DO BRASIL S/A - HELIBRAS,OUTRAS MANUTENÇÕES E RECUPERAÇÕES,"1.654.302,20",4.720 CONTRATOS,"8.597.825.332,62"
0049/2019,31.202.000714.2019,02/09/2019,27/11/2020,14,SUPLAN - 31.0201,02.349.757/0001-10 - ACCOCIL - CONSTRUÇÕES E LOCAÇÕES EIRELLI EPP,OBRAS,"401.450,11",4.720 CONTRATOS,"8.597.825.332,62"
0050/2019,,02/09/2019,02/09/2021,24,SUDEMA - 34.0101,106.210.364-55 - HEMILLY MILLENA PEREIRA RODRIGUES,CESSÃO DE ESTÁGIO CURRICULAR,"16.272,00",4.720 CONTRATOS,"8.597.825.332,62"
0050/2019,26.201.002969.2019,30/08/2019,29/08/2021,24,DETRAN - 26.0101,08.691.928/0001-71 - CENTRO DE FORMAÇÃO DE CONDUTORES CARIRI LTDA-ME,SERVIÇO ESPECIALIZADO,"43.567,71",4.720 CONTRATOS,"8.597.825.332,62"
0071/2019,26.201.010573.2019,30/08/2019,29/08/2020,12,DETRAN - 26.0101,08.959.111/0001-31 - CENTRO DE FORMAÇÃO DE CONDUTORES VITORIA LTDA,SERVIÇO ESPECIALIZADO,"21.644,31",4.720 CONTRATOS,"8.597.825.332,62"
0076/2019,26.201.006527.2019,29/08/2019,28/08/2021,24,DETRAN - 26.0101,09.324.110/0001-83 - CENTRO DE FORMAÇÃO DE CONDUTORES SANTO EXPEDITO LTDA,SERVIÇO ESPECIALIZADO,"26.839,52",4.720 CONTRATOS,"8.597.825.332,62"
0080/2019,26.201.013539.2019,30/08/2019,29/08/2020,12,DETRAN - 26.0101,07.429.100/0001-87 - CENTRO DE FORMAÇÃO DE CONDUTORES FREI DAMIÃO - SOFIA NÓBREGA MEIRELLES -ME,SERVIÇO ESPECIALIZADO,"10.045,90",4.720 CONTRATOS,"8.597.825.332,62"
0112/2019,,30/08/2019,26/06/2020,10,CAGEPA - 31.0601,24.995.315/0001-84 - NOBREGA & ASSIS SERVIÇOS DE ENGENHARIA LTDA - ME,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"36.849,02",4.720 CONTRATOS,"8.597.825.332,62"
0143/2019,,30/08/2019,29/02/2020,6,CAGEPA - 31.0601,15.912.555/0001-87 - MOAR CONSTRUTORA EIRELI - EPP,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"262.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0147/2019,,30/08/2019,30/08/2020,12,CAGEPA - 31.0601,24.173.117/0001-35 - ENGEDUR ENGENHARIA E CONSTRUÇÃO EIRELI-EPP,AMPLIAÇÃO E CONSERVAÇÃO DE REDE DE DISTRIB. D'ÁGUA,"265.801,45",4.720 CONTRATOS,"8.597.825.332,62"
0149/2019,31.206.011852.2019,30/08/2019,29/08/2020,12,CAGEPA - 31.0601,60.398.138/0012-75 - COMPASS MINERALS AMERICA DO SUL INDUSTRIA E COMERCIO S/A,PRODUTOS QUÍMICOS,"3.549.990,00",4.720 CONTRATOS,"8.597.825.332,62"
0152/2019,31.206.019113.2019,30/08/2019,25/02/2020,6,CAGEPA - 31.0601,24.096.426/0001-59 - AF HIDROELETRIC EIRELI - ME,AQUISIÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS,"89.390,00",4.720 CONTRATOS,"8.597.825.332,62"
0153/2019,,30/08/2019,29/08/2020,12,CAGEPA - 31.0601,24.708.262/0001-73 - E & M COMERCIO DE MATERIAIS DE CONSTRUÇÃO EIRELI - ME,MATERIAL DE USO ESPECÍFICO,"112.662,60",4.720 CONTRATOS,"8.597.825.332,62"
0491/2019,25.000.2606545.2019,02/09/2019,01/03/2020,6,SES - 25.0001,06.948.769/0001-12 - TECNOCENTER MATERIAIS MEDICOS HOSPITALARES LTDA,MEDICAMENTOS,"23.970,00",4.720 CONTRATOS,"8.597.825.332,62"
0497/2019,25.000.1306504.2019,03/09/2019,01/03/2020,6,SES - 25.0001,09.053.134/0001-45 - ELFA MEDICAMENTOS SA,MEDICAMENTOS,"1.687.680,00",4.720 CONTRATOS,"8.597.825.332,62"
0004/2019,,23/08/2019,22/08/2049,360,SEAD - 19.0001,09.073.628/0001-91 - PREFEITURA MUNICIPAL DE MONTEIRO,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.720 CONTRATOS,"8.597.825.332,62"
0048/2019,31.202.000995.2019,27/08/2019,21/08/2020,12,SUPLAN - 31.0201,15.409.799/0001-41 - ALX CONSTRUÇÕES LTDA EPP,OBRAS,"1.128.998,32",4.720 CONTRATOS,"8.597.825.332,62"
0054/2019,19.000.279991.2019,26/08/2019,25/02/2021,18,SEAD - 19.0001,23.985.753/0001-07 - INSTITUTO BRASILEIRO DE APOIO E DESENVOLVIMENTO EXECUTIVO,SERVIÇO ESPECIALIZADO,,4.720 CONTRATOS,"8.597.825.332,62"
0065/2019,26.201.008985.2019,27/08/2019,26/08/2024,60,DETRAN - 26.0101,30.322.074/0001-05 - VAMOS PARCELAR PAGAMENTOS E CORRESPONDENTE LTDA,SERVIÇO ESPECIALIZADO,,4.720 CONTRATOS,"8.597.825.332,62"
0068/2019,26.201.005261.2019,27/08/2019,26/08/2021,24,DETRAN - 26.0101,11.740.080/0001-38 - CENTRO DE FORMAÇÃO DE CONDUTORES SERTAO AUTO ESCOLA - MARQUES & CAMPOS LTDA-ME,SERVIÇO ESPECIALIZADO,"13.233,66",4.720 CONTRATOS,"8.597.825.332,62"
0069/2019,26.201.005897.2019,27/08/2019,26/08/2020,12,DETRAN - 26.0101,14.082.023/0001-05 - MERCIO RODRIGUES MONTEIRO-ME,SERVIÇO ESPECIALIZADO,"35.574,74",4.720 CONTRATOS,"8.597.825.332,62"
0070/2019,26.201.003879.2019,28/08/2019,27/08/2021,24,DETRAN - 26.0101,22.939.059/0001-82 - CENTRO DE FORMAÇÃO DE CONDUTORES CÂMARA CENTRO LTDA,SERVIÇO ESPECIALIZADO,"31.709,10",4.720 CONTRATOS,"8.597.825.332,62"
0072/2019,26.201.006653.2019,28/08/2019,28/08/2020,12,DETRAN - 26.0101,04.111.826/0001-89 - CENTRO DE FORMAÇÃO DE CONDUTORES RAINHA DA BORBOREMA,SERVIÇO ESPECIALIZADO,"6.400,36",4.720 CONTRATOS,"8.597.825.332,62"
0073/2019,26.201.003423.2019,28/08/2019,27/08/2021,24,DETRAN - 26.0101,01.217.552/0002-08 - CENTRO DE FORMAÇÃO DE CONDUTORES APRENDA FACIL GUTIEN RUBENS BATISTA DE ALMEIDA ,SERVIÇO ESPECIALIZADO,"25.092,27",4.720 CONTRATOS,"8.597.825.332,62"
0074/2019,26.201.002637.2019,28/08/2019,27/08/2021,24,DETRAN - 26.0101,24.281.545/0002-62 - CENTRO DE FORMAÇÃO DE CONDUTORES EDILBERTO NUNES PEREIRA-ME,SERVIÇO ESPECIALIZADO,"36.950,88",4.720 CONTRATOS,"8.597.825.332,62"
0075/2019,26.201.007444.2019,28/08/2019,27/08/2021,24,DETRAN - 26.0101,07.996.048/0001-40 - CENTRO DE FORMAÇÃO DE CONDUTORES  LTDA,SERVIÇO ESPECIALIZADO,"23.291,03",4.720 CONTRATOS,"8.597.825.332,62"
0077/2019,26.201.003564.2019,29/08/2019,28/08/2020,12,DETRAN - 26.0101,07.829.573/0001-71 - CENTRO DE FORMAÇÃO DE CONDUTORES NOSSA SENHORA APARECIDA LTDA,SERVIÇO ESPECIALIZADO,"14.494,00",4.720 CONTRATOS,"8.597.825.332,62"
0078/2019,26.201.003586.2019,29/08/2019,28/09/2021,25,DETRAN - 26.0101,01.404.575/0001-32 - CENTRO DE FORMAÇÃO DE CONDUTORES POTIGUAR - JOSÉ CAMILO DA COSTA NETO - ME,SERVIÇO ESPECIALIZADO,"80.936,40",4.720 CONTRATOS,"8.597.825.332,62"
0079/2019,26.201.008834.2019,26/08/2019,25/08/2021,24,DETRAN - 26.0101,09.369.828/0001-96 - CENTRO DE FORMAÇÃO DE CONDUTORES SÃO JOSÉ - CLÁUCIA MARIA DOS SANTOS ANDRAD,SERVIÇO ESPECIALIZADO,"13.320,04",4.720 CONTRATOS,"8.597.825.332,62"
0111/2019,,26/08/2019,25/04/2021,20,CAGEPA - 31.0601,23.572.690/0001-59 - LAPOC ENGENHARIA E PLANEJAMENTO LTDA - EPP,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"153.625,00",4.720 CONTRATOS,"8.597.825.332,62"
0135/2019,19.000.008557.2018,27/08/2019,29/02/2020,6,SEDH - 27.0001,13.501.014/0001-30 - MAIS PROMO PRODUÇÕES E EVENTOS LTDA.,SERVIÇO ESPECIALIZADO,"1.450.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0409/2019,,26/08/2019,22/02/2020,6,SES - 25.0001,45.383.106/0001-50 - IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE BIRIGUI,SERVIÇOS,"24.000.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0487/2019,25.000.3005539.2019,27/08/2019,26/02/2020,6,SES - 25.0001,56.998.982/0031-22 - BRYSTOL MYERS SQUIBB FARMACEUTICA LTDA,MEDICAMENTOS,"107.412,64",4.720 CONTRATOS,"8.597.825.332,62"
0489/2019,25.000.706560.2019,27/08/2019,26/02/2020,6,SES - 25.0001,51.780.468/0002-68 - JANSSEN - CILAG FARMACÊUTICA LTDA,MEDICAMENTOS,"26.865,48",4.720 CONTRATOS,"8.597.825.332,62"
0783/2019,22.204.009745.2019,26/08/2019,26/08/2020,12,UEPB - 35.0401,12.929.998/0001-92 - JOSÉ IRINEU DA COSTA LIMA- EPP,LOCAÇÃO DE VEÍCULOS,"16.565,00",4.720 CONTRATOS,"8.597.825.332,62"
0005/2019,,22/08/2019,21/08/2020,12,CGE - 11.0001 ,115.219.834-37 - DENNIS COSTA DA SILVA,BOLSISTA,"25.559,33",4.720 CONTRATOS,"8.597.825.332,62"
0005/2019,,19/08/2019,18/08/2020,12,CEHAP - 31.0401,05.917.540/0001-58 - DECOLANDO TURISMO E REPRESENTAÇÕES LTDA,SERVIÇO DE DESLOCAMENTO,"39.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0018/2019,,23/08/2019,23/08/2024,60,SES - 25.0001,08.924.060/0001-02 - PREFEITURA MUNICIPAL DE TRIUNFO,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.720 CONTRATOS,"8.597.825.332,62"
0035/2019,22.000.013320.2019,19/08/2019,03/08/2020,12,SEE - 22.0001,00.455.771/0001-73 - PARAÍBA TURISMO EIRELI - EPP,SERVIÇOS,"899.250,00",4.720 CONTRATOS,"8.597.825.332,62"
0043/2019,,19/08/2019,19/08/2023,48,SUDEMA - 34.0101,16.670.085/0001-55 - LOCALIZA RENT A CAR S/A,LOCAÇÃO DE VEÍCULOS,"1.299.981,84",4.720 CONTRATOS,"8.597.825.332,62"
0046/2019,31.202.000846.2019,19/08/2019,15/02/2020,6,SUPLAN - 31.0201,04.532.855/0001-14 - RBF EMPREENDIMENTOS LTDA EPP,OBRAS,"188.916,71",4.720 CONTRATOS,"8.597.825.332,62"
0047/2019,31.202.001145.2019,23/08/2019,03/06/2020,10,SUPLAN - 31.0201,"00.976.179/0001-17 - LINK - ENGENHARIA, INDÚSTRIA E COMÉRCIO LTDA",OBRAS,"480.330,62",4.720 CONTRATOS,"8.597.825.332,62"
0047/2019,19.000.026839.2018,16/08/2019,18/08/2022,36,CPAM - 25.0601,09.377.459/0001-83 - KAIRÓS SEGURANÇA LTDA.,SERVIÇO ESPECIALIZADO NA ÁREA DE SEGURANÇA,"1.495.432,80",4.720 CONTRATOS,"8.597.825.332,62"
0065/2019,15.000.000032.2019,19/08/2019,20/12/2020,16,PM/PB - 15.0001,34.028.316/0019-32 - EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,SERVIÇO POSTAL E TELEMÁTICO,"18.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0113/2019,31.206.027162.2018,20/08/2019,16/04/2020,8,CAGEPA - 31.0601,05.663.717/0001-37 - WIND COMERCIO ATACADISTA DE TUBOS EIRELI - ME,MATERIAL DE USO ESPECÍFICO,"201.070,75",4.720 CONTRATOS,"8.597.825.332,62"
0116/2019,21.206.033419.2019,20/08/2019,19/08/2020,12,CAGEPA - 31.0601,87.822.110/0001-17 - INDUSTRIA QUIMICA MASCIA LTDA,PRODUTOS QUÍMICOS,"130.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0132/2019,,20/08/2019,23/01/2024,53,CAGEPA - 31.0601,34.303.692/0001-69 - CONSORCIO CEARÁ MENDES/PACTO,AMPLIAÇÃO E CONSERVAÇÃO DE REDE DE ESGOTO SANITÁRIO,"17.707.876,55",4.720 CONTRATOS,"8.597.825.332,62"
0139/2019,,16/08/2019,14/08/2023,48,CAGEPA - 31.0601,09.267.923/0001-89 - SANCCOL - SANEAMENTO CONSTRUÇÃO E COMERCIO LTDA,AMPLIAÇÃO E CONSERVAÇÃO DE REDE DE ESGOTO SANITÁRIO,"30.832.636,93",4.720 CONTRATOS,"8.597.825.332,62"
0411/2019,25.000.706558.2019,21/08/2019,20/02/2020,6,SES - 25.0001,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,MEDICAMENTOS,"139.163,52",4.720 CONTRATOS,"8.597.825.332,62"
0468/2019,25.000.2401527.2019,19/08/2019,23/02/2020,6,SES - 25.0001,09.367.038/0001-71 - T D DA SILVA & CIA LTDA,MATERIAL PARA MANUTENÇÃO,"1.788,00",4.720 CONTRATOS,"8.597.825.332,62"
0476/2019,25.000.605564.2019,21/08/2019,20/02/2020,6,SES - 25.0001,56.994.502/0027-79 - NOVARTIS BIOCIÊNCIAS S/A.,MEDICAMENTOS,"76.536,00",4.720 CONTRATOS,"8.597.825.332,62"
0477/2019,25.000.706561.2019,22/08/2019,21/02/2020,6,SES - 25.0001,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,MEDICAMENTOS,"327.885,84",4.720 CONTRATOS,"8.597.825.332,62"
0479/2019,25.000.2205600.2019,23/08/2019,22/02/2020,6,SES - 25.0001,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,MEDICAMENTOS,"19.265,96",4.720 CONTRATOS,"8.597.825.332,62"
0480/2019,25.000.3005546.2019,23/08/2019,22/02/2020,6,SES - 25.0001,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,MEDICAMENTOS,"218.590,56",4.720 CONTRATOS,"8.597.825.332,62"
0481/2019,25.000.2205555.2019,23/08/2019,22/02/2020,6,SES - 25.0001,06.948.769/0001-12 - TECNOCENTER MATERIAIS MEDICOS HOSPITALARES LTDA,MEDICAMENTOS,"142.410,00",4.720 CONTRATOS,"8.597.825.332,62"
0001/2019,,15/08/2019,15/08/2021,24,SUDEMA - 34.0101,08.907.776/0001-00 - POLICIA MILITAR DO ESTADO DA PARAIBA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.720 CONTRATOS,"8.597.825.332,62"
0001/2019,28.901.004243.2019,09/08/2019,09/08/2022,36,FEPAMA - 40.0001,41.134.719/0001-00 - FUNDAÇÃO DE APOIO A PESQUISA DO ESTADO DA PARAIBA - FAPESQ,OUTROS SERVIÇOS ESPECIALIZADOS,"3.374.280,00",4.720 CONTRATOS,"8.597.825.332,62"
0002/2019,,15/08/2019,15/08/2021,24,SUDEMA - 34.0101,08.916.785/0001-59 - PREFEITURA MUNICIPAL DE PITIMBU,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.720 CONTRATOS,"8.597.825.332,62"
0003/2019,,14/08/2019,14/08/2024,60,PCOOPERAR - 28.0001,21.736.498/0001-25 - SECRETARIA DE ESTADO DA AGRICULTURA FAMILIAR E DE DESENVOLVIMENTO DO SEMIÁRIDO,TERMO DE CESSÃO DE USO,,4.720 CONTRATOS,"8.597.825.332,62"
0007/2019,,13/08/2019,12/08/2020,12,DETRAN - 26.0101,08.907.776/0001-00 - POLÍCIA MILITAR DOS ESTADO DA PARAÍBA,TERMO DE CESSÃO DE USO,,4.720 CONTRATOS,"8.597.825.332,62"
0010/2019,21.901.000150.2019,14/08/2019,14/08/2020,12,EMPREENDER - 77.0001,34.028.316/0019-32 - EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS,SERVIÇO ESPECIALIZADO,"55.482,00",4.720 CONTRATOS,"8.597.825.332,62"
0012/2019,,14/08/2019,14/08/2021,24,FUNAD - 22.0801 ,05.423.963/0001-11 - CONSÓRCIO PBGÁS PE 010-2018 (OI MÓVEL S/A ; TELEMAR NORTE LESTE S/A E OI S/A),SERVIÇO ESPECIALIZADO,"32.447,52",4.720 CONTRATOS,"8.597.825.332,62"
0019/2019,31.201.001869.2019,12/08/2019,05/02/2021,18,DER - 31.0101,08.439.201/0001-00 - SN SINALIZAÇÃO NACIONAL E SERVIÇOS LTDA.,SERVIÇO ESPECIALIZADO NA ÁREA DE SINALIZAÇÃO,"780.600,00",4.720 CONTRATOS,"8.597.825.332,62"
0022/2019,,15/08/2019,16/08/2021,24,PROCON - 09.0301,108.743.164-64 - FRANCIELLY DA SILVA LIMA,CESSÃO DE ESTÁGIO CURRICULAR,"12.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0023/2019,,15/08/2019,15/08/2020,12,PROCON - 09.0301,705.200.494-11 - SALUANA SILVA AUGUSTO DE SOUSA,CESSÃO DE ESTÁGIO CURRICULAR,"6.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0105/2019,31.206.002875.2019,09/08/2019,04/06/2020,10,CAGEPA - 31.0601,66.595.026/0001-38 - MND CONSTRUÇÕES SUBTERRÂNEAS MÉTODO NÃO DESTRUTIVO LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"1.290.550,00",4.720 CONTRATOS,"8.597.825.332,62"
0116/2019,19.000.028091.2019,09/08/2019,31/12/2023,52,SEDH - 27.0001,14.764.808/0001-50 - PIER 43 SERVIÇOS DE ALIMENTAÇÕES COLETIVAS LTDA.,SERVIÇO ESPECIALIZADO,"9.506.978,42",4.720 CONTRATOS,"8.597.825.332,62"
0134/2019,31.206.014008.2019,09/08/2019,08/08/2020,12,CAGEPA - 31.0601,08.984.318/0001-66 - CORR PLATIK NORDESTE INDUSTRIAL LTDA,MATERIAL DE USO ESPECÍFICO,"267.477,12",4.720 CONTRATOS,"8.597.825.332,62"
0135/2019,31.206.020439.2019,12/08/2019,09/03/2020,7,CAGEPA - 31.0601,08.722.308/0001-52 - ICOL INDUSTRIA DE CONSTRUÇÕES LTDA,AMPLIAÇÃO E CONSERVAÇÃO DE REDE DE DISTRIB. D'ÁGUA,"5.809.337,82",4.720 CONTRATOS,"8.597.825.332,62"
0440/2019,25.000.2205560.2019,13/08/2019,12/02/2020,6,SES - 25.0001,11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,MEDICAMENTOS,"31.500,00",4.720 CONTRATOS,"8.597.825.332,62"
0445/2019,25.000.1005581.2019,16/08/2019,15/02/2020,6,SES - 25.0001,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S/A,MEDICAMENTOS,"88.283,00",4.720 CONTRATOS,"8.597.825.332,62"
0458/2019,25.000.1103590.2019,16/08/2019,15/02/2020,6,SES - 25.0001,17.927.970/0001-30 - TRANSVIDA SERV. DE FORN. DE INFRA-EST. DE AP. E ASSIST. A PAC. NO DOM. EIRELI,SERVIÇO DE SAÚDE,"81.588,00",4.720 CONTRATOS,"8.597.825.332,62"
0459/2019,25.000.2904521.2019,16/08/2019,15/02/2020,6,SES - 25.0001,09.053.134/0002-26 - ELFA MEDICAMENTOS S.A,MEDICAMENTOS,"34.984,68",4.720 CONTRATOS,"8.597.825.332,62"
0460/2019,25.000.294529.2019,16/08/2019,15/02/2020,6,SES - 25.0001,09.053.134/0002-26 - ELFA MEDICAMENTOS S.A,MEDICAMENTOS,"18.771,84",4.720 CONTRATOS,"8.597.825.332,62"
728//2019,22.204.001563.2019,13/08/2019,13/08/2023,48,UEPB - 35.0401,08.706.145/0001-14 - CAMPINENSE TRANSPORTE DE CARGAS LTDA,LOCAÇÃO DE BENS IMÓVEIS,"200.040,00",4.720 CONTRATOS,"8.597.825.332,62"
0002/2019,,07/08/2019,07/08/2024,60,PCOOPERAR - 28.0001,08.907.776/0001-00 - POLÍCIA MILITAR DO ESTADO DA PARAÍBA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.720 CONTRATOS,"8.597.825.332,62"
0003/2019,,08/08/2019,07/08/2020,12,PBPREV - 09.0101,05.917.540/0001-58 - DECOLANDO TURISMO E REPRESENTAÇÕES LTDA,OUTROS SERVIÇOS ESPECIALIZADOS,"30.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0006/2019,28.000.000081.2019,08/08/2019,08/08/2020,12,PCOOPERAR - 28.0001,864.983.474-49 - GILVANISE GOMES DE ALBUQUERQUE LUCENA DE MEDEIROS,LOCAÇÃO DE IMÓVEL URBANO,"18.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0006/2019,,06/08/2019,05/08/2020,12,DETRAN - 26.0101,08.916.785/0001-59 - PREFEITURA MUNICIPAL DE PITIMBU,TERMO DE CESSÃO DE USO,,4.720 CONTRATOS,"8.597.825.332,62"
0007/2019,19.000.006256.2018,07/08/2019,10/08/2023,48,EMPREENDER - 77.0001,33.000.118/0001-79 - TELEMAR NORTE LESTE S/A - EM RECUPERAÇÃO JUDICIAL,SERVIÇO ESPECIALIZADO,"69.336,00",4.720 CONTRATOS,"8.597.825.332,62"
0018/2019,,06/08/2019,07/08/2023,48,SEE - 22.0001,40.938.508/0001-50 - MAQ LAREM MÁQUINAS MÓVEIS E EQUIPAMENTOS LTDA,SERVIÇOS,"16.626.587,88",4.720 CONTRATOS,"8.597.825.332,62"
0018/2019,31.201.001831.2019,06/08/2019,03/02/2020,6,DER - 31.0101,15.912.555/0001-87 - MOAR CONSTRUTORA EIRELI,OBRAS,"65.208,49",4.720 CONTRATOS,"8.597.825.332,62"
