CtNumero,NU_ProcessoLicitacao,CtVigenciaInicio,CtVigenciaTermino2,Tempo,OrNome,Credor,ObNome,CtValorTotal,Textbox7,CtValorTotal1
0013/2019,25.201.5022019.2019,14/03/2019,31/12/2019,9,LIFESA - 25.0101,43.940.618/0001-44 - ELI LILLY DO BRASIL LTDA,MEDICAMENTOS,"2.708.670,00",4.730 CONTRATOS,"9.425.152.937,90"
0013/2019,,12/03/2019,12/03/2021,24,PROCON - 09.0301,063.405.864-90 - ADRIEL IVIS SOARES DO REGO,CESSÃO DE ESTÁGIO CURRICULAR,"12.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0014/2019,,12/03/2019,12/03/2020,12,PROCON - 09.0301,087.939.364-51 - EDUARDA LÍVIA SOARES LEITE,CESSÃO DE ESTÁGIO CURRICULAR,"6.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0019/2019,19.000.015372.2017,13/03/2019,13/09/2019,6,CPAM - 25.0601,06.948.769/0001-12 - TECNOCENTER MATERIAIS MÉDICOS E HOSPITALARES LTDA.,OUTROS MATERIAIS DE CONSUMO,"69.680,00",4.730 CONTRATOS,"9.425.152.937,90"
002//2019,29.202.000082.2019,14/03/2019,31/12/2019,9,A UNIÃO - 29.0201 ,02.531.128/0001-07 - HEIDELBERG DO BRASIL SISTEMA GRÁFICOS E SERVIÇOS LTDA,AQUISIÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS,"18.999,93",4.730 CONTRATOS,"9.425.152.937,90"
005//2019,31.203.000011.2019,14/03/2019,14/05/2019,2,DOCAS - 31.0301,32.322.882/0001-06 - PEROLA INCORPORAÇÕES E CONSTRUÇÕES LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"54.615,74",4.730 CONTRATOS,"9.425.152.937,90"
0061/2019,,13/03/2019,12/03/2021,24,SES - 25.0001,"03.254.082/0001-99 - INSTITUTO ACQUA - AÇÃO, CIDADANIA, QUALIDADE, URBANA E AMBIENTAL",SERVIÇO ESPECIALIZADO NA ÁREA DE SAÚDE,"22.392.042,72",4.730 CONTRATOS,"9.425.152.937,90"
0066/2019,25.000.1108619.2018,14/03/2019,13/09/2019,6,SES - 25.0001,17.927.970/0001-30 - RODRIGUES & LACERDA LTDA,SERVIÇO DE SAÚDE,"163.800,00",4.730 CONTRATOS,"9.425.152.937,90"
0070/2019,19.000.008534.2018,14/03/2019,31/12/2019,9,SES - 25.0001,81.887.838/0007-36 - PROFARMA SPECIALTY S/A,MEDICAMENTOS,"550.860,00",4.730 CONTRATOS,"9.425.152.937,90"
0071/2019,19.000.018958.2017,15/03/2019,31/12/2019,9,SES - 25.0001,21.297.758/0001-03 - PRO-SAUDE DISTRIBUIDORA DE MEDICAMENTOS EIRELI,MEDICAMENTOS,"25.181,00",4.730 CONTRATOS,"9.425.152.937,90"
0147/2019,22.204.125232017.2018,15/03/2019,31/12/2019,9,UEPB - 35.0401,20.873.342/0001-23 - HC COMERCIO DE PAPELARIA E SERVIÇOS EIRELI - EPP,MATERIAL DE CONSUMO,"560,00",4.730 CONTRATOS,"9.425.152.937,90"
0479/2019,22.204.010575.2018,15/03/2019,01/10/2019,7,UEPB - 35.0401,10.833.520/0001-39 - CIDALAB COMÉRCIO DE ARTIGOS LABORATORIAIS E HOSPITALARES LTDA-ME,MATERIAL DE CONSUMO,"29.624,17",4.730 CONTRATOS,"9.425.152.937,90"
0002/2019,19.000.027171.2018,11/03/2019,14/03/2024,60,SEJEL - 07.0001,09.403.599/0001-89 - T. SANTANA SILVA-ME.,SERVIÇO ESPECIALIZADO,"1.137.600,00",4.730 CONTRATOS,"9.425.152.937,90"
0003/2019,19.000.004247.2018,11/03/2019,31/12/2019,9,EMPREENDER - 77.0001,09.389.295/0001-04 - ARTSOM - PROMOÇÕES ARTÍSTICAS E EVENTOS LTDA - ME,SERVIÇO ESPECIALIZADO,"29.137,32",4.730 CONTRATOS,"9.425.152.937,90"
0004/2019,19.000.004247.2018,11/03/2019,31/12/2019,9,EMPREENDER - 77.0001,10.207.650/0001-66 - MÉRCIA MARIA DE SOUZA (NET EVENTOS E MONTAGEM),SERVIÇO ESPECIALIZADO,"20.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0005/2019,19.000.004247.2018,11/03/2019,31/12/2019,9,EMPREENDER - 77.0001,10.207.650/0001-66 - MÉRCIA MARIA DE SOUZA (NET EVENTOS E MONTAGEM),SERVIÇO ESPECIALIZADO,"19.800,00",4.730 CONTRATOS,"9.425.152.937,90"
0015/2019,19.000.005578.2018,12/03/2019,31/12/2019,9,SEAP - 24.0001,28.442.118/0001-99 - SM DISTRIBUIDORA DE ALIMENTOS EIRELI,GÊNEROS ALIMENTÍCIOS / PRESÍDIOS,"976.376,64",4.730 CONTRATOS,"9.425.152.937,90"
0020/2019,19.000.005568.2018,12/03/2019,12/09/2019,6,CPAM - 25.0601,12.845.031/0001-22 - MARIA TEREZA PEREIRA CARVALHO,OUTROS MATERIAIS DE CONSUMO,"8.260,56",4.730 CONTRATOS,"9.425.152.937,90"
0021/2019,19.000.015336.2018,07/03/2019,07/08/2019,5,CPAM - 25.0601,19.447.850/0001-60 - DISTRIBUIDORA FF ALIMENTOS LTDA.,GÊNEROS ALIMENTÍCIOS,"126.644,25",4.730 CONTRATOS,"9.425.152.937,90"
0022/2019,31.206.030647.2018,11/03/2019,28/11/2021,32,CAGEPA - 31.0601,13.493.236/0001-59 - CONSTRUTORA BRTEC LTDA - EPP,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"1.304.499,19",4.730 CONTRATOS,"9.425.152.937,90"
0022/2019,19.000.015372.2017,07/03/2019,07/07/2019,4,CPAM - 25.0601,16.925.732/0001-22 - COMÉRCIO VAREJISTA DE PRODUTOS NUTRICIONAIS E CUIDADOS MÉDICOS HOSPITALARES LTDA,GÊNEROS ALIMENTÍCIOS,"20.112,60",4.730 CONTRATOS,"9.425.152.937,90"
0023/2019,31.206.016920.2018,12/03/2019,07/09/2019,6,CAGEPA - 31.0601,11.410.574/0001-54 - BM CONSULTORIA COMERCIAL EIRELI - EPP,MATERIAL DE USO ESPECÍFICO,"73.618,77",4.730 CONTRATOS,"9.425.152.937,90"
0026/2019,31.206.029688.2018,12/03/2019,10/03/2020,12,CAGEPA - 31.0601,22.538.071/0001-85 - SANESOLUTI COMERCIO DE INSTRUMENTAÇÃO E CONTROLE LTDA - EPP,MATERIAL DE USO ESPECÍFICO,"63.800,00",4.730 CONTRATOS,"9.425.152.937,90"
0031/2019,19.000.025545.2018,07/03/2019,31/12/2019,9,SES - 25.0001,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,MEDICAMENTOS,"18.240,00",4.730 CONTRATOS,"9.425.152.937,90"
0056/2019,25.000.2006508.2018,11/03/2019,31/12/2019,9,SES - 25.0001,01.772.798/0002-33 - MEDTRONIC COMERCIAL LTDA,AQUISIÇÃO DE EQUIPAMENTOS HOSPITALARES,"53.972,00",4.730 CONTRATOS,"9.425.152.937,90"
0058/2019,19.000.000339.2018,11/03/2019,31/12/2019,9,SES - 25.0001,27.657.870/0001-94 - HEALTH NUTRIÇÃO HOSPITALAR EIRELI - EPP,GÊNEROS ALIMENTÍCIOS,"28.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0059/2019,25.000.2611569.2018,12/03/2019,11/09/2019,6,SES - 25.0001,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,MEDICAMENTOS,"347.135,10",4.730 CONTRATOS,"9.425.152.937,90"
0060/2019,25.000.811598.2018,12/03/2019,11/09/2019,6,SES - 25.0001,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,MEDICAMENTOS,"19.917,00",4.730 CONTRATOS,"9.425.152.937,90"
0393/2019,22.204.005751.2018,12/03/2019,31/12/2019,9,UEPB - 35.0401,21.189.579/0001-52 - BOING COMERCIO ATACADISTA DE MATERIAIS LTDA-ME,MATERIAL DE EXPEDIENTE,"2.200,00",4.730 CONTRATOS,"9.425.152.937,90"
0394/2019,22.204.005751.2018,11/03/2019,31/12/2019,9,UEPB - 35.0401,24.005.316/0001-34 - PAPELARIA PAPEL CARTAZ LTDA,MATERIAL DE EXPEDIENTE,"5.873,00",4.730 CONTRATOS,"9.425.152.937,90"
0481/2019,22.204.006103.2018,12/03/2019,30/09/2022,42,UEPB - 35.0401,25.165.749/0001-10 - NEO CONSULTORIA E ADMINISTRAÇÃO DE BENEFÍCIOS EIRELI - EPP,SERVIÇO ESPECIALIZADO,"70.759,70",4.730 CONTRATOS,"9.425.152.937,90"
0483/2019,22.204.35532017.2018,11/03/2019,31/12/2019,9,UEPB - 35.0401,28.997.034/0001-11 - MULT NORDESTE COMÉRCIO EIRELI- ME,SERVIÇO ESPECIALIZADO,"26.100,00",4.730 CONTRATOS,"9.425.152.937,90"
0001/2019,19.000.004156.2018,27/02/2019,31/12/2019,10,CCG - 09.0001,08.933.689/0001-19 - SHALON ASSISTENCIA FAMILIAR LTDA,MATERIAL PARA DECORAÇÃO E EVENTOS,"32.880,00",4.730 CONTRATOS,"9.425.152.937,90"
0003/2019,,27/02/2019,26/02/2020,12,DETRAN - 26.0101,09.189.499/0001-00 - COMPANHIA DE PROCESSAMENTO DE DADOS,AQUISIÇÃO DE BENS MÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0004/2019,19.000.002794.2018,06/03/2019,31/12/2019,9,CCG - 09.0001,09.266.128/0001-76 - SOS GÁS LTDA - ME,GÁS LIQUEFEITO DE PETRÓLEO - GLP,"20.488,00",4.730 CONTRATOS,"9.425.152.937,90"
0005/2019,,01/03/2019,01/03/2024,60,CCG - 09.0001,40.938.508/0001-50 - MAQ-LAREM MAQUINAS MOVEIS E EQUIPAMENTOS LTDA ME,LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS,"365.348,76",4.730 CONTRATOS,"9.425.152.937,90"
0009/2019,19.000.027604.2018,27/02/2019,27/02/2020,12,PM/PB - 15.0001,05.672.519/0001-30 - PADARIA PONTES LTDA - ME,FORNECIMENTO DE REFEIÇÕES,"344.800,00",4.730 CONTRATOS,"9.425.152.937,90"
0010/2019,24.000.006840.2018,27/02/2019,31/12/2019,10,SEAP - 24.0001,17.076.626/0001-84 - MN DE OLIVEIRA RIBEIRO - ME,SERVIÇO ESPECIALIZADO,"19.900,00",4.730 CONTRATOS,"9.425.152.937,90"
0010/2019,,27/02/2019,02/03/2022,37,CPAM - 25.0601,40.938.508/0001-50 - MAQ-LAREM MÁQUINAS MÓVEIS E EQUIPAMENTOS LTDA.,LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS,"196.134,48",4.730 CONTRATOS,"9.425.152.937,90"
0011/2019,,06/03/2019,06/03/2024,60,SES - 25.0001,09.070.400/0001-48 - PREFEITURA MUNICIPAL DE BORBOREMA,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0011/2019,19.000.015662.2017,27/02/2019,31/12/2019,10,SEAP - 24.0001,28.442.118/0001-99 - SM DISTRIBUIDOR DE ALIMENTOS EIRELI,GÊNEROS ALIMENTÍCIOS / PRESÍDIOS,"597.015,30",4.730 CONTRATOS,"9.425.152.937,90"
0013/2019,19.000.025534.2017,06/03/2019,06/07/2019,4,CPAM - 25.0601,03.945.035/0001-91 - ACÁCIA COMÉRCIO DE MEDICAMENTOS LTDA.,MEDICAMENTOS,"42.160,00",4.730 CONTRATOS,"9.425.152.937,90"
0017/2019,,05/03/2019,05/03/2020,12,PROCON - 09.0301,017.612.794-16 - JOSÉ LEANDRO DUARTE DE ABREU,CESSÃO DE ESTÁGIO CURRICULAR,"6.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0021/2019,31.202.000460.2018,01/03/2019,30/04/2019,1,SUPLAN - 31.0201,09.605.291/0001-16 - CBA CONSTRUÇÕES LTDA - EPP,OBRAS,"162.001,30",4.730 CONTRATOS,"9.425.152.937,90"
0034/2019,31.206.026835.2018,28/02/2019,19/09/2020,19,CAGEPA - 31.0601,03.019.390/0001-30 - RECUPERAÇÃO SERVIÇOS ESPECIAIS DE ENGENHARIA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"523.850,00",4.730 CONTRATOS,"9.425.152.937,90"
0042/2019,25.000.1508544.2018,28/02/2019,27/08/2019,6,SES - 25.0001,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,MEDICAMENTOS,"68.137,02",4.730 CONTRATOS,"9.425.152.937,90"
0049/2019,25.000.3010559.2018,28/02/2019,27/08/2019,6,SES - 25.0001,11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,MEDICAMENTOS,"21.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0085/2018,22.000.038812.2018,07/03/2019,08/03/2024,60,SEE - 22.0001,"40.938.508/0001-50 - MAQ-LAREM MÁQUINAS, MÓVEIS E EQUIPAMENTOS LTDA",SERVIÇO ESPECIALIZADO,"2.664.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0392/2019,22.204.005751.2018,07/03/2019,31/12/2019,9,UEPB - 35.0401,04.925.042/0001-94 - I BARBOSA DA SILVA,MATERIAL DE EXPEDIENTE,"3.140,00",4.730 CONTRATOS,"9.425.152.937,90"
0446/2019,22.204.721722017.2018,07/03/2019,31/12/2019,9,UEPB - 35.0401,22.471.158/0001-82 - GIBERTONI COMERCIAL EIRELI EPP,MATERIAL DE CONSUMO,"22.549,10",4.730 CONTRATOS,"9.425.152.937,90"
0447/2019,22.204.721722017.2018,07/03/2019,31/12/2019,9,UEPB - 35.0401,11.966.359/0001-34 - REJANE DALVA DA SILVA JAPIASSU- ME,MATERIAL DE CONSUMO,"2.940,00",4.730 CONTRATOS,"9.425.152.937,90"
0448/2019,22.204.721722017.2018,07/03/2019,31/12/2019,9,UEPB - 35.0401,22.349.162/0001-72 - EMPIRE COMERCIAL EIRELI - ME,MATERIAL PERMANENTE,"9.774,40",4.730 CONTRATOS,"9.425.152.937,90"
0003/2019,,25/02/2019,31/12/2019,10,MFD- 25.0301,19.125.796/0001-37 - NORDMARKET COMÉRCIO DE PRODUTOS HOSPITALARES LTDA,MATERIAL MÉDICO-HOSPITALAR,"75.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0011/2019,19.000.025534.2017,25/02/2019,25/06/2019,4,CPAM - 25.0601,44.734.671/0001-51 - CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA.,MEDICAMENTOS,"80.285,00",4.730 CONTRATOS,"9.425.152.937,90"
0012/2019,19.000.025534.2017,25/02/2019,25/06/2019,4,CPAM - 25.0601,07.484.373/0001-24 - UNI HOSPITALAR LTDA.,MEDICAMENTOS,"24.998,00",4.730 CONTRATOS,"9.425.152.937,90"
0013/2019,19.000.015662.2017,27/02/2019,31/12/2019,10,SEAP - 24.0001,21.778.760/0001-02 - JOAO FERREIRA DE OLIVEIA NETO CARNES E FRIOS - EPP,GÊNEROS ALIMENTÍCIOS / PRESÍDIOS,"416.623,40",4.730 CONTRATOS,"9.425.152.937,90"
0014/2019,19.000.015336.2018,27/02/2019,31/12/2019,10,SEAP - 24.0001,19.447.850/0001-60 - DISTRIBUIDORA FF DE ALIMENTOS LTDA ME,GÊNEROS ALIMENTÍCIOS / PRESÍDIOS,"198.718,00",4.730 CONTRATOS,"9.425.152.937,90"
0014/2019,19.000.002803.2018,25/02/2019,25/06/2019,4,CPAM - 25.0601,06.628.333/0001-46 - FARMACE INDÚSTRIA QUIMICO-FARMACEUTICA LTDA.,MATERIAL MÉDICO-HOSPITALAR,"78.500,00",4.730 CONTRATOS,"9.425.152.937,90"
0015/2019,25.206.000241.2018,27/02/2019,27/08/2019,6,CPAM - 25.0601,24.380.578/0018-27 - WHITE MARTINS GASES INDUSTRIAIS DO NORDESTE LTDA.,AQUISIÇÃO DE GASES MEDICINAIS,"649.629,00",4.730 CONTRATOS,"9.425.152.937,90"
0016/2019,19.000.008559.2018,27/02/2019,31/12/2019,10,SEAP - 24.0001,07.046.164/0001-07 - L & J TRANSFER LTDA,MATERIAL DE USO ESPECÍFICO,"11.880,00",4.730 CONTRATOS,"9.425.152.937,90"
0016/2019,19.000.020968.2017,27/02/2019,27/06/2019,4,CPAM - 25.0601,07.484.373/0001-24 - UNI HOSPITALAR LTDA.,MEDICAMENTOS,"48.418,00",4.730 CONTRATOS,"9.425.152.937,90"
0017/2019,19.000.020968.2017,27/02/2019,27/08/2019,6,CPAM - 25.0601,01.722.296/0001-17 - PANORAMA COMÉRCIO DE PRODUTOS MÉDICOS E HOSPITALARES LTDA.,MEDICAMENTOS,"127.955,00",4.730 CONTRATOS,"9.425.152.937,90"
0017/2019,24.000.006856.2018,25/02/2019,31/12/2019,10,SEAP - 24.0001,92.781.335/0001-02 - TAURUS ARMAS SA,ARMAMENTOS E EQUIPAMENTOS MILITARES,"1.576.120,00",4.730 CONTRATOS,"9.425.152.937,90"
0018/2019,19.000.018351.2017,27/02/2019,27/06/2019,4,CPAM - 25.0601,07.484.373/0001-24 - UNI HOSPITALAR LTDA.,MEDICAMENTOS,"75.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0018/2019,31.202.001165.2018R1,26/02/2019,21/02/2020,12,SUPLAN - 31.0201,27.762.169/0001-35 - ENGENHARIA JASPE LTDA ME,OBRAS,"259.210,00",4.730 CONTRATOS,"9.425.152.937,90"
0043/2019,25.000.911535.2018,27/02/2019,26/08/2019,6,SES - 25.0001,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S/A,MEDICAMENTOS,"228.471,03",4.730 CONTRATOS,"9.425.152.937,90"
0044/2019,19.000.001796.2018,27/02/2019,31/12/2019,10,SES - 25.0001,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S/A,MEDICAMENTOS,"161.552,10",4.730 CONTRATOS,"9.425.152.937,90"
0045/2019,25.000.2210564.2018,27/02/2019,26/08/2019,6,SES - 25.0001,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S/A,MEDICAMENTOS,"169.237,80",4.730 CONTRATOS,"9.425.152.937,90"
0046/2019,25.000.1611517.2018,27/02/2019,31/12/2019,10,SES - 25.0001,12.600.168/0001-17 - MOLNLYCKE HEALTHCARE VENDA DE PRODUTOS MÉDICOS LTDA,MATERIAL DA ÁREA DE SAÚDE,"172.122,00",4.730 CONTRATOS,"9.425.152.937,90"
0047/2019,19.000.008534.2018,27/02/2019,31/12/2019,10,SES - 25.0001,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S/A,MEDICAMENTOS,"96.843,60",4.730 CONTRATOS,"9.425.152.937,90"
0083/2018,22.000.168568.2018,27/02/2019,27/06/2019,4,SEE - 22.0001,35.422.021/0001-80 - MB AUTO PEÇAS LIMITADA - EPP,AQUISIÇÃO DE BENS MÓVEIS,"122.592,00",4.730 CONTRATOS,"9.425.152.937,90"
0146/2019,22.204.125232017.2018,26/02/2019,31/12/2019,10,UEPB - 35.0401,10.655.938/0001-01 - CAVALCANTE & CIA LTDA,MATERIAL DE CONSUMO,"6.155,00",4.730 CONTRATOS,"9.425.152.937,90"
0001/2019,190000251922017,21/02/2019,31/12/2019,10,SEJEL - 07.0001,00.455.771/0001-73 - PARAIBA TURISMO EIRELI,LOCAÇÃO DE VEÍCULOS,"58.480,00",4.730 CONTRATOS,"9.425.152.937,90"
0002/2019,21.901.000213.2019,20/02/2019,20/08/2019,6,EMPREENDER - 77.0001,18.296.524/0001-37 - OPEN SERVIÇOS E TERCEIRIZAÇÃO DE MÃO DE OBRA LTDA,SERVIÇO ESPECIALIZADO,"109.145,16",4.730 CONTRATOS,"9.425.152.937,90"
0003/2019,19.000.018959.2017,22/02/2019,31/12/2019,10,IHGER - 15.0101,11.893.112/0001-35 - SOS GAS DISTRIBUIDORA LTDA,GÁS LIQUEFEITO DE PETRÓLEO - GLP,"25.110,00",4.730 CONTRATOS,"9.425.152.937,90"
0005/2019,26.000.009769.2019,21/02/2019,22/05/2019,3,SEDS - 26.0001,34.164.319/0001-74 - CASA DA MOEDA DO BRASIL - CMB,SERVIÇOS,"156.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0006/2019,22.201.000094.2019,22/02/2019,31/12/2019,10,FUNESC - 33.0101,00.455.771/0001-73 - PARAIBA TURISMO EIRELI,LOCAÇÃO DE VEÍCULOS,"7.996,80",4.730 CONTRATOS,"9.425.152.937,90"
0008/2019,19.000.022320.2017,20/02/2019,20/08/2019,6,CPAM - 25.0601,04.099.366/0001-10 - W. FELIPE DA SILVA,MATERIAL MÉDICO-HOSPITALAR,"336.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0009/2019,19.000.018963.2017,20/02/2019,20/08/2019,6,CPAM - 25.0601,10.782.968/0001-70 - NUTRI HOSPITALAR LTDA.,MATERIAL MÉDICO-HOSPITALAR,"65.557,50",4.730 CONTRATOS,"9.425.152.937,90"
0011/2019,,22/02/2019,22/02/2021,24,PROCON - 09.0301,118.348.354-61 - HELLEN MAYNNE LUCAS XAVIER,CESSÃO DE ESTÁGIO CURRICULAR,"12.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0017/2019,31.202.001477.2018,22/02/2019,18/01/2020,11,SUPLAN - 31.0201,70.102.546/0001-39 - CONSTRUTORA CBR LTDA - ME,OBRAS,"569.856,26",4.730 CONTRATOS,"9.425.152.937,90"
0020/2019,19.000.022118.2018,25/02/2019,26/05/2019,3,PM/PB - 15.0001,16.501.916/0001-65 - ELETROPEÇAS TI COMERCIAL EIRELLI - ME,MÁQUINAS E EQUIPAMENTOS,"2.900,00",4.730 CONTRATOS,"9.425.152.937,90"
0020/2019,31.206.020752.2018,21/02/2019,12/06/2020,16,CAGEPA - 31.0601,02.042.399/0001-07 - ACQUATOOL CONSULTORIA S/S LTDA - EPP,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"240.544,05",4.730 CONTRATOS,"9.425.152.937,90"
0024/2019,19.000.025192.2017,22/02/2019,31/12/2019,10,SEDH - 27.0001,00.455.771/0001-73 - PARAIBA TURISMO EIRELI EPP,LOCAÇÃO DE VEÍCULOS,"50.310,00",4.730 CONTRATOS,"9.425.152.937,90"
0032/2019,25.000.1508545.2018,21/02/2019,20/08/2019,6,SES - 25.0001,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S/A,MEDICAMENTOS,"46.753,20",4.730 CONTRATOS,"9.425.152.937,90"
0034/2019,25.000.1611516.2018,21/02/2019,31/12/2019,10,SES - 25.0001,12.600.168/0001-17 - MOLNLYCKE HEALTHCARE VENDA DE PRODUTOS MÉDICOS LTDA,MATERIAL DA ÁREA DE SAÚDE,"172.122,00",4.730 CONTRATOS,"9.425.152.937,90"
0037/2019,25.000.410562.2018,22/02/2019,23/08/2019,6,SES - 25.0001,33.009.945/0002-04 - PRODUTOS ROCHE QUÍMICOS E FARMACEUTICOS S.A,MEDICAMENTOS,"46.251,00",4.730 CONTRATOS,"9.425.152.937,90"
0039/2019,19.000.008534.2018,25/02/2019,31/12/2019,10,SES - 25.0001,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S/A,MEDICAMENTOS,"19.415,50",4.730 CONTRATOS,"9.425.152.937,90"
0144/2019,22.204.125232017.2018,22/02/2019,31/12/2019,10,UEPB - 35.0401,04.004.741/0001-00 - NORLUZ LTDA - ME,MATERIAL DE CONSUMO,"12.608,40",4.730 CONTRATOS,"9.425.152.937,90"
0145/2019,22.204.125232017.2018,22/02/2019,31/12/2019,10,UEPB - 35.0401,12.270.525/0001-26 - MARIA JOSÉ FERREIRA - ME,MATERIAL DE CONSUMO,"7.833,00",4.730 CONTRATOS,"9.425.152.937,90"
0149/2019,22.204.125232017.2018,22/02/2019,31/12/2019,10,UEPB - 35.0401,40.764.896/0001-08 - PROLIMP PRODUTOS E SERVIÇOS EIRELI - EPP,MATERIAL DE CONSUMO,"12.160,00",4.730 CONTRATOS,"9.425.152.937,90"
0150/2019,22.204.125232017.2018,25/02/2019,31/12/2019,10,UEPB - 35.0401,10.467.477/0001-35 - M.G COMÉRCIO DISTRIBUIDORA E SERVIÇOS LTDA,MATERIAL DE CONSUMO,"5.236,20",4.730 CONTRATOS,"9.425.152.937,90"
0002/2019,,19/02/2019,31/12/2019,10,MFD- 25.0301,11.426.166/0001-90 - DIAGFARMA COMERCIO E SERVIÇOS DE PRODUTOS HOSPITALARES E LABORATORIAIS LTDA,MATERIAL MÉDICO-HOSPITALAR,"346.813,81",4.730 CONTRATOS,"9.425.152.937,90"
0002/2019,19.000.016978.2017,15/02/2019,15/05/2019,3,CPAM - 25.0601,15.348.142/0001-11 - NATÁLIA PRISCILA DOS SANTOS SILVA,OUTROS MATERIAIS DE CONSUMO,"39.178,50",4.730 CONTRATOS,"9.425.152.937,90"
0003/2019,31.202.000357.2018,18/02/2019,14/01/2020,11,SUPLAN - 31.0201,04.792.477/0001-08 - FGTECH - SERVIÇOS E PARTICIPAÇÕES LTDA EPP,OBRAS,"471.848,87",4.730 CONTRATOS,"9.425.152.937,90"
0003/2019,19.000.016978.2017,15/02/2019,15/05/2019,3,CPAM - 25.0601,05.765.913/0001-12 - VENDE TUDO MAGAZINE LTDA.,MATERIAL DE CONSUMO,"66.800,00",4.730 CONTRATOS,"9.425.152.937,90"
0003/2019,26.201.027858.2019,14/02/2019,13/02/2022,36,DETRAN - 26.0101,17.704.020/0001-46 - CLÍNICA PARAIBANA DE SAÚDE PARA O TRÂNSITO LTDA - CLINTRANS,OUTROS SERVIÇOS ESPECIALIZADOS,"1.852.272,30",4.730 CONTRATOS,"9.425.152.937,90"
0004/2019,31.202.001427.2018,14/02/2019,05/01/2021,23,SUPLAN - 31.0201,09.605.291/0001-16 - CBA CONSTRUÇÕES LTDA - EPP,OBRAS,"1.432.617,50",4.730 CONTRATOS,"9.425.152.937,90"
0005/2019,,19/02/2019,19/02/2020,12,SEDH - 27.0001,02.199.904/0001-13 - TELASAT LOCADORA DE TELÕES LTDA. -ME,SERVIÇO ESPECIALIZADO,"198.080,00",4.730 CONTRATOS,"9.425.152.937,90"
0006/2019,19.000.020972.2017,18/02/2019,18/08/2019,6,CPAM - 25.0601,01.722.296/0001-17 - PANORAMA COMÉRCIO DE PRODUTOS MÉDICOS E HOSPITALARES LTDA.,MEDICAMENTOS,"242.423,00",4.730 CONTRATOS,"9.425.152.937,90"
0007/2019,19.000.020875.2017,19/02/2019,31/12/2019,10,SEAP - 24.0001,28.442.118/0001-99 - SM DISTRIBUIDOR DE ALIMENTOS EIRELI,GÊNEROS ALIMENTÍCIOS / PRESÍDIOS,"437.189,90",4.730 CONTRATOS,"9.425.152.937,90"
0007/2019,19.000.020972.2017,19/02/2019,19/08/2019,6,CPAM - 25.0601,07.484.373/0001-24 - UNI HOSPITALAR LTDA.,MEDICAMENTOS,"22.860,00",4.730 CONTRATOS,"9.425.152.937,90"
0007/2019,19.000.008303.2018,15/02/2019,31/12/2019,10,PM/PB - 15.0001,28.997.034/0001-11 - MULT NORDESTE COMÉR CIO EIRELI,MATERIAL DE USO ESPECÍFICO,"52.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0008/2019,22.204.102002017.2018,15/02/2019,31/12/2019,10,UEPB - 35.0401,40.979.684/0001-30 - ANDRÉ FELIPE DE SOUZA SANTOS - EPP,MATERIAL PERMANENTE,"5.700,00",4.730 CONTRATOS,"9.425.152.937,90"
