﻿Licitacoes2022
Nº da Licitação;Modalidade;Situação;Órgão;Tipo;Objeto;Edital;Total Proposto;Total Homologado;
"18/2022";"PREGÃO";"DIVULGADO";"BANCO DE BRASÍLIA S/A";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA DE SEGURANÇA ELETRÔNICA, PARA INSTALAÇÃO E LOCAÇÃO DE EQUIPAMENTOS DE ALARME, INCLUINDO MONITORAMENTO 24 (VINTE E QUATRO) HORAS, ATUALIZAÇÃO TECNOLÓGICA, MANUTENÇÃO PREVENTIVA, CORRETIVA E REMANEJAMENTO, PARA OS PONTOS DE ATENDIMENTO DO BRB, LOCALIZADOS NA BAHIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925008&modprp=5&numprp=182022";4.073.000,00;1.970.000,00;
"18/2022";"PREGÃO";"DIVULGADO";"POLÍCIA CIVIL DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA SERVIÇOS DE GARANTIA E SUPORTE TÉCNICO PARA 140 (CENTO E QUARENTA) EQUIPAMENTOS DO TIPO SWITCH HUAWEI S5720-56C-PWR-EI-AC   02 FONTES, PELO PERÍODO DE 60 (SESSENTA) MESES, CONFORME ESPECI CAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926015&modprp=5&numprp=182022";2.520.000,00;924.000,00;
"18/2022";"PREGÃO";"DIVULGADO";"EMPRESA DE ASSITENCIA TECNICA E EXT. RURAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE TESTES DE RECUPERABILIDADE DO ATIVO IMOBILIZADO   TEST DE IMPAIRMENT, CONFORME NBC TG 01 E 27, COM DISCRIMINAÇÃO DO CRITÉRIO UTILIZADO, VALOR CONTÁBIL, VALOR RECUPERÁVEL E VIDA ECONÔMICA DO BEM, CONFORME CONDIÇÕES E ESPECIFICAÇÕES ESTABELECIDAS NO EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926241&modprp=5&numprp=182022";250.000,00;42.000,00;
"18/2022";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE ESPORTE";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS DE RECURSOS HUMANOS PARA GESTÃO DE SERVIÇOS RELACIONADOS AO DESENVOLVIMENTO DE ATIVIDADE ESPORTIVA, PARA EXECUÇÃO DOS SERVIÇOS DE COORDENAÇÃO, ORGANIZAÇÃO E APOIO TÉCNICO DOS EVENTOS ESPORTIVOS DAS SEGUINTES MODALIDADES: FUTSAL, BASQUETE 3X3, FUTEVÔLEI, CORRIDA DE RUA, SKATE, BEACH TENNIS E PAINTBALL, A FIM DE ATENDER AS DEMANDAS PROVENIENTES DOS CONVÊNIOS CELEBRADOS ENTRE ESTA SECRETARIA - SEL/DF E O MINISTÉRIO DA CIDADANIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926246&modprp=5&numprp=182022";1.228.304,75;1.120.020,00;
"18/2022";"PREGÃO";"DIVULGADO";"SOCIED.DE TRANSP.COLETIVO DE BRASILIA LTDA.";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  O OBJETO DA PRESENTE LICITAÇÃO É A ESCOLHA DA PROPOSTA MAIS VANTAJOSA PARA A CONTRATAÇÃO DE SERVIÇO ESPECIALIZADO DE IMPRESSÃO CORPORATIVA (OUTSOURCING DE IMPRESSÃO), COMPREENDENDO IMPRESSÃO, DIGITALIZAÇÃO E REPRODUÇÃO DE CÓPIAS, INCLUINDO ASSISTÊNCIA TÉCNICA, MANUTENÇÃO PREVENTIVA E CORRETIVA DOS EQUIPAMENTOS COM SUBSTITUIÇÃO DE PEÇAS, BEM COMO O FORNECIMENTO DE SISTEMA DE GERENCIAMENTO E CONTABILIZAÇÃO (BILHETAGEM) E CONSUMÍVEIS (EXCETO PAPEL).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926167&modprp=5&numprp=182022";1.013.174,65;696.913,30;
"18/2022";"PREGÃO";"EVENTO DE ADIAMENTO DIVULGADO";"DEPARTAMENTO DE TRÂNSITO DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE ELETRODOMÉSTICOS E EQUIPAMENTOS ELETRÔNICOS, NOVOS E EM PRIMEIRO USO, A FIM DE ATENDER ÀS NECESSIDADES DO DEPARTAMENTO DE TRÂNSITO DO DISTRITO FEDERAL - DETRAN/DF, CONFORME ESPECIFICAÇÕES, CONDIÇÕES E QUANTITATIVOS CONSTANTES NO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926142&modprp=5&numprp=182022";56.280,00;38.332,98;
"18/2022";"PREGÃO";"EVENTO DE ALTERAÇÃO DIVULGADO";"SERVIÇO NAC.DE APRENDIZAGEM INDUSTRIAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA EVENTUAL FORNECIMENTO DE ACCESS POINT E ACESSÓRIOS PARA O SESI DR/DF E SENAI DR/DF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925170&modprp=5&numprp=182022";358.859,60;268.622,20;
"18/2022";"PREGÃO";"EVENTO DE ALTERAÇÃO DIVULGADO";"SECRETARIA DE EST.DE EDUCACAO DO DIST.FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA OBJETIVANDO A AQUISIÇÃO DE KITS LANCHES, POR MEIO DO SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDIMENTO AO PROGRAMA DE ALIMENTAÇÃO ESCOLAR   PAE/DF, DE ACORDO COM AS DEMANDAS DA SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL   SEEDF, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NESTE TERMO DE REFERÊNCIA E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450432&modprp=5&numprp=182022";4.315.500,00;3.650.850,00;
"18/2022";"PREGÃO";"EVENTO DE ALTERAÇÃO DIVULGADO";"SECRETARIA DE ESTADO DE DESEN. SOCIAL DO DF";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE INSTITUIÇÃO DE ENSINO SUPERIOR, PÚBLICA OU PRIVADA, PARA EXECUÇÃO DA TERCEIRA ETAPA DO PROGRAMA NACIONAL DE CAPACITAÇÃO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL/SUAS (CAPACITASUAS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450858&modprp=5&numprp=182022";783.000,00;358.850,00;
"18/2022";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"SECRETARIA DE ESTADO DE SEGURANCA PUBLICA";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE PESQUISA TELEFÔNICA DE OPINIÃO PÚBLICA EM ABORDAGENS METODOLÓGICAS QUALITATIVA E QUANTITATIVA, PARA AFERIR A QUALIDADE DO ATENDIMENTO EMERGENCIAL REALIZADO PELOS ÓRGÃOS DE SEGURANÇA PÚBLICA DO DF E DA REPUTAÇÃO DOS SERVIÇOS PRESTADOS JUNTO AOS PÚBLICOS DE INTERESSE, COMPREENDENDO O PLANEJAMENTO, A COLETA DE DADOS, ANÁLISE DOS ACHADOS, ELABORAÇÃO DE RELATÓRIOS E APRESENTAÇÃO DE RESULTADOS, CONFORME O TR.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450107&modprp=5&numprp=182022";699.999,60;227.000,00;
"18/2022";"PREGÃO";"PUBLICADO";"SECRETARIA DE ESTADO DE ECONOMIA DO DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  A FIM DE ATENDER A DEMANDA DO JARDIM BOTÂNICO E BRASÍLIA, A SUBSECRETARIA DE COMPRAS GOVERNAMENTAIS,  OPERACIONALIZARÁ LICITAÇÃO, PARA AQUISIÇÃO DE BOMBA COM VAZÃO, BOMBA HIDRÁULICA, MOTOBOMBA, BLOCO DE CIMENTO, CIMENTO, RELÊ, DISJUNTOR, MINI CONTACTOR, ETC, PARA A IMPLANTAÇÃO DE SISTEMAS DE FILTRAGEM E REFORMA DOS LAGOS ORNAMENTAIS DO JARDIM JAPONÊS E PORTARIA PRINCIPAL DO JARDIM BOTÂNICO E BRASÍLIA, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974002&modprp=5&numprp=182022";65.100,76;42.661,03;
"17/2022";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"SERVIÇO SOCIAL DA INDÚSTRIA";"MATERIAL";"OBJETO: AQUISIÇÃO DE EQUIPAMENTO DE INFORMÁTICA (NOTEBOOK)";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925164&modprp=6&numprp=172022";0,00;3.700,00;
"17/2022";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"AGÊNCIA BRAS.DE PROM.INTERNAC.DO TURISMO";"MATERIAL";"OBJETO: AQUISIÇÃO DE MOLA DE PISO PARA PORTA DE VIDRO DO TIPO BLINDEX (DUAS FOLHAS), INCLUINDO A INSTALAÇÃO, PARA UTILIZAÇÃO NA COPA CENTRAL DESTA AGÊNCIA BRASILEIRA DE PROMOÇÃO INTERNACIONAL DO TURISMO - EMBRATUR, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=927988&modprp=6&numprp=172022";0,00;2.700,00;
"17/2022";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"SEC DE EST DA AGR, ABASTECIMENTO E DESN RURAL";"SERVIÇO";"OBJETO: CONTRATAÇÃO DE PESSOA JURÍDICA ESPECIALIZADA PARA INSTALAÇÃO DE FORRO DE PVC NAS UNIDADES NOP-OESTE, EM SAMAMBAIA E NO ESCRITÓRIO OPERACIONAL DA DIFIT E GEFIT,  NA GRANJA DO TORTO, CONTEMPLANDO SERVIÇO DE REMOÇÃO DO FORRO ANTIGO E A INSTALAÇÃO DE FORRO NOVO DE PVC, FRISADO, INCLUINDO ESTRUTURA DE FIXAÇÃO E DEMAIS MATERIAIS, FERRAMENTAS E INSUMOS NECESSÁRIOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926523&modprp=6&numprp=172022";0,00;21.000,00;
"17/2022";"PREGÃO";"DIVULGADO";"SECRETARIA DE EST.DE EDUCACAO DO DIST.FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE GARRAFAS TÉRMICAS,  A FIM DE ATENDER AS DEMANDAS DAS UNIDADES ADMINISTRATIVAS I, II E III E AS COORDENAÇÕES REGIONAIS DE ENSINO DA SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL, CONFORME CONDIÇÕES E ESPECIFICAÇÕES ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450432&modprp=5&numprp=172022";94.350,00;41.580,30;
"17/2022";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE INVERSORES DE FREQUÊNCIA SOBRESSALENTES PARA A ETA CORUMBÁ.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=172022";190.115,11;190.059,60;
"17/2022";"PREGÃO";"DIVULGADO";"POLÍCIA MILITAR DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO CONTÍNUO PARA O FORNECIMENTO DE FENO: TIPO  A  PRODUZIDO COM CAPIM CYNODON E FENO TIPO  A  PRODUZIDO COM ALFAFA PARA O PLANTEL DE EQUINOS DO REGIMENTO DE POLÍCIA MONTADA - RPMON.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926016&modprp=5&numprp=172022";4.464.000,00;2.411.496,00;
"17/2022";"PREGÃO";"DIVULGADO";"DEPARTAMENTO DE TRÂNSITO DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE BRINDES EDUCATIVOS, QUE SERÃO UTILIZADOS  NAS  AÇÕES EDUCATIVAS DE TRÂNSITO DIRECIONADAS À COMUNIDADE DO DISTRITO FEDERAL, CONFORME ESPECIFICAÇÕES, CONDIÇÕES E QUANTITATIVOS CONSTANTES NO TERMO DE REFERÊNCIA , ANEXO A DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926142&modprp=5&numprp=172022";1.667.100,00;1.352.080,00;
"17/2022";"PREGÃO";"DIVULGADO";"SERVIÇO NAC.DE APRENDIZAGEM INDUSTRIAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE MATERIAIS PARA ATENDER AS DEMANDAS DOS CURSOS, NA ÁREA DE HIDRÁULICA, MINISTRADOS PELAS UNIDADES OPERACIONAIS DO SENAI/DF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925170&modprp=5&numprp=172022";564.035,28;403.498,91;
"17/2022";"PREGÃO";"DIVULGADO";"SECRETARIA DE EST.DE ADMINIST.PENITENCIÁRIA";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA FUTURA AQUISIÇÃO DE EQUIPAMENTOS PARA AÇÕES DE INTELIGÊNCIA, CONTRAINTELIGÊNCIA E OPERAÇÕES DE INTELIGÊNCIA PENITENCIÁRIA, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=928082&modprp=5&numprp=172022";457.174,35;436.429,00;
"17/2022";"PREGÃO";"DIVULGADO";"EMPRESA DE ASSITENCIA TECNICA E EXT. RURAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  ULTRASSOM VETERINÁRIO + 1 TRANSDUTOR ENDORETAL. CONFORME ESPECIFICAÇÕES CONTIDAS NO TERMO DE REFERÊNCIA, ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926241&modprp=5&numprp=172022";34.800,00;33.060,00;
"17/2022";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE ESPORTE";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A PRESTAÇÃO DE SERVIÇOS DE LOCAÇÃO DE BRINQUEDOS INFLÁVEIS POR DEMANDA, COM OBJETIVO DE ATENDER ÀS NECESSIDADES DESTA SECRETARIA DE ESTADO DE ESPORTE E LAZER DO DISTRITO FEDERAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926246&modprp=5&numprp=172022";111.420,00;96.999,84;
"17/2022";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE DESEN. SOCIAL DO DF";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A PRESTAÇÃO DE SERVIÇOS DE OUTSOURCING DE IMPRESSÃO-NA MODALIDADE DE FRANQUIA MENSAL DE PÁGINAS MAIS EXCEDENTE, COM FORNECIMENTO DE EQUIPAMENTOS, COM SISTEMA DE GERENCIAMENTO DE IMPRESSÕES E BILHETAGEM, MANUTENÇÃO PREVENTIVA E CORRETIVA DOS EQUIPAMENTOS, FORNECIMENTO DE PEÇAS E COMPONENTES, SUPRIMENTOS, INSUMOS/CONSUMÍVEIS (TONER, CILINDRO ETC.), EXCETO PAPEL, EM CONFORMIDADE COM OS PADRÕES TÉCNICOS PARA ATENDER ÀS DEMANDAS DA SEDES/DF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450858&modprp=5&numprp=172022";768.955,80;532.114,92;
"17/2022";"PREGÃO";"DIVULGADO";"SOCIED.DE TRANSP.COLETIVO DE BRASILIA LTDA.";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE LIMPEZA, ASSEIO E CONSERVAÇÃO PREDIAL, DE SERVIÇOS DE LAVAGEM DE VEÍCULOS, DE SERVIÇOS GERAIS, COMO: COPA, BOMBEIRO HIDRÁULICO, RECEPCIONISTA E DE ELETRICISTA PREDIAL, PARA ATENDER À  SOCIEDADE DE TRANSPORTES COLETIVOS DE BRASÍLIA LTDA.   TCB, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926167&modprp=5&numprp=172022";2.742.583,32;1.874.671,23;
"17/2022";"PREGÃO";"DIVULGADO";"AGÊNCIA BRAS.DE PROM.INTERNAC.DO TURISMO";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA, MEDIANTE ATA DE REGISTRO DE PREÇOS, PARA PRESTAÇÃO DE SERVIÇOS DE INSTALAÇÃO E REMANEJAMENTO DE DIVISÓRIAS, PORTAS E COMPLEMENTOS, FORROS E LUMINÁRIAS, INCLUINDO TRATAMENTO ACÚSTICO, DESMONTAGEM E MONTAGEM, COM FORNECIMENTO DE MATERIAIS E EXECUÇÃO POR DEMANDA";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=927988&modprp=5&numprp=172022";484.050,00;484.050,00;
"17/2022";"PREGÃO";"DIVULGADO";"POLÍCIA CIVIL DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  FORNECIMENTO DE SERVIÇO DE LINKS DE COMUNICAÇÃO DE DADOS BASEADO EM CIRCUITO DE FIBRA ÓPTICA DEDICADO PARA ACESSO À INTERNET COM VELOCIDADE DE 1GBPS, COM NO MÍNIMO 64 ENDEREÇOS DE IPV4, INCLUINDO SERVIÇOS ANTI-DDOS, SUPORTE TÉCNICO INTEGRAL PELO PERÍODO DE 36 (TRINTA E SEIS) MESES, PODENDO SER PRORROGADO NA FORMA DA LEI, CONFORME ESPECI CAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926015&modprp=5&numprp=172022";330.920,48;66.600,00;
"17/2022";"PREGÃO";"DIVULGADO";"COMPANHIA DO METROPOLITANO DO DIST. FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  MANUTENÇÃO PREVENTIVA, CORRETIVA E SERVIÇOS EVENTUAIS DO SISTEMA DE CONDICIONAMENTO DE AR, COMPOSTO PELO SISTEMA DE CLIMATIZAÇÃO E DE CONDICIONADORES DE AR DO TIPO DE JANELA E DO TIPO SPLIT COM O FORNECIMENTO DE MÃO DE OBRA EXCLUSIVA E DE TODOS OS SOBRESSALENTES DE CONSUMO, MATERIAIS DE CONSUMO, SOBRESSALENTES DE GIRO, FERRAMENTAS, INSTRUMENTOS, EQUIPAMENTOS E DISPOSITIVOS COMPLEMENTARES, CONFORME ESPECIFICAÇÕES NO ANEXO I - TERMO DE REFERÊNCIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925046&modprp=5&numprp=172022";106.666.666,64;1.889.510,06;
"17/2022";"PREGÃO";"DIVULGADO";"SERVIÇO SOCIAL DA INDÚSTRIA";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA EVENTUAL CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS EVENTUAIS DE MANUTENÇÃO CORRETIVA E/OU SERVIÇOS DE INTERVENÇÕES DOS TIPOS  CONSERTOS , REPARAÇÕES, ADAPTAÇÕES DE LAYOUT, INSTALAÇÕES EM COMPONENTES CONSTRUTIVOS, COM FORNECIMENTO DE MATERIAIS, PEÇAS, EQUIPAMENTOS E MÃO DE OBRA, NA FORMA ESTABELECIDA NAS PLANILHAS DE SERVIÇOS E INSUMOS DIVERSOS DESCRITOS NO SISTEMA NACIONAL DE PESQUISA DE CUSTOS E ÍNDICES DA CONSTRUÇÃO CIVIL ...";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925164&modprp=5&numprp=172022";1.610.250,00;0,70;
"17/2022";"PREGÃO";"EVENTO DE ALTERAÇÃO DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR, TUBO PARA COLETA DE SANGUE A VACUO  E OUTROS, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=172022";3.037.051,46;1.165.664,63;
"17/2022";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"SECRETARIA DE ESTADO DE SEGURANCA PUBLICA";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE 02 (DUAS) EMPILHADEIRAS ELÉTRICAS TRACIONÁRIAS PATOLADAS E 02 (DOIS) CARREGADORES DE BATERIAS, PARA ATENDER DEMANDAS DA SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA DO DISTRITO FEDERAL,  CONFORME ESPECIFICAÇÕES, QUANTITATIVOS E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450107&modprp=5&numprp=172022";280.000,00;205.000,00;
"17/2022";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"BANCO DE BRASÍLIA S/A";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA O FORNECIMENTO E INSTALAÇÃO DE EQUIPAMENTOS E COMPONENTES DE SOLUÇÃO DE MONITORAMENTO POR IMAGENS EM CIRCUITO FECHADO (CFTV), NAS DEPENDÊNCIAS DO BRB LOCALIZADAS NO ESTADO DA BAHIA";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925008&modprp=5&numprp=172022";13.171.178,72;3.142.000,00;
"16/2022";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"SEC DE EST DA AGR, ABASTECIMENTO E DESN RURAL";"MATERIAL";"OBJETO: AQUISIÇÃO DE INSTRUMENTAIS CIRÚRGICOS PARA COLETA DE AMOSTRAS BIOLÓGICAS E A REALIZAÇÃO DE NECROPSIA EM ANIMAIS PARA USO DA GERÊNCIA DE OPERAÇÕES EM DEFESA AGROPECUÁRIA- GEDEA E GERÊNCIA DE APREENSÃO DE ANIMAIS - GEAN.     A DESCRIÇÃO DOS MATERIAIS SERÁ DE ACORDO COM O ITEM 3 DO TERMO DE REFERÊNCIA";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926523&modprp=6&numprp=162022";0,00;1.513,26;
"16/2022";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"AGÊNCIA BRAS.DE PROM.INTERNAC.DO TURISMO";"MATERIAL";"OBJETO: AQUISIÇÃO DE MATERIAIS DE EXPEDIENTE PARA RECOMPOR O ESTOQUE DO ALMOXARIFADO E ATENDER AS NECESSIDADES DA AGÊNCIA BRASILEIRA DE PROMOÇÃO INTERNACIONAL DO TURISMO - EMBRATUR, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO TERMO DE REFERÊNCIA.  A PROPOSTA DE PREÇOS (ORÇAMENTO) DEVERÁ SER DE ACORDO COM TERMO DE REFERÊNCIA E MODELO DE PROPOSTA EM ANEXO.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=927988&modprp=6&numprp=162022";0,00;6.032,66;
"16/2022";"PREGÃO";"DIVULGADO";"DEPARTAMENTO DE TRÂNSITO DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL (EPI), LUVAS E JOELHEIRAS PARA MOTOCICLISTAS, E DE INTERCOMUNICADORES SEM FIO PARA CAPACETES, PARA USO DOS AGENTES DE TRÂNSITO DO DEPARTAMENTO DE TRÂNSITO DO DISTRITO FEDERAL NO DESEMPENHO DE SUAS ATIVIDADES NA DIRPOL, DE ACORDO COM AS ESPECIFICAÇÕES, QUANTIDADES E DEMAIS CONDIÇÕES CONSTANTES NO TERMO DE REFERÊNCIA, ANEXO A DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926142&modprp=5&numprp=162022";140.822,50;128.369,88;
"16/2022";"PREGÃO";"DIVULGADO";"SECRETARIA DE EST.DE EDUCACAO DO DIST.FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAIS PEDAGÓGICOS PARA ARTES PLÁSTICAS E CÊNICAS, PARA O ATENDIMENTO AOS ESTUDANTES COM COMPORTAMENTO DE ALTAS HABILIDADES E SUPERDOTAÇÃO - AH/SD MATRICULADOS NAS UNIDADES ESCOLARES DA SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL/SEEDF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450432&modprp=5&numprp=162022";173.641,56;140.635,34;
