﻿Licitacoes2020
Nº da Licitação;Modalidade;Situação;Órgão;Tipo;Objeto;Edital;Total Proposto;Total Homologado;
"53/2020";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SEGURANCA PUBLICA";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA FUTURA AQUISIÇÃO DE KIT DE MANUTENÇÃO PARA IMPRESSORA, PARA SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA DO DISTRITO FEDERAL. (REPETIÇÃO DO ITEM 11 FRACASSADO NO PREGÃO ELETRÔNICO Nº 47/2020-SSP-DF)";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450107&modprp=5&numprp=532020";75.000,00;65.000,00;
"53/2020";"PREGÃO";"DIVULGADO";"BANCO DE BRASÍLIA S/A";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  PRESTAÇÃO DE SERVIÇOS ESPECIALIZADOS DE SUPORTE, MANUTENÇÃO, APOIO TÉCNICO E CONSULTORIA PARA O SISTEMA DE GESTÃO DE PESSOAS   ERP BENNER,CONFORME CONDIÇÕES E ESPECIFICAÇÕES CONSTANTES DESTE EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925008&modprp=5&numprp=532020";4.896.000,00;3.639.952,00;
"53/2020";"PREGÃO";"EVENTO DE ALTERAÇÃO DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE CADEIRA/POLTRONA RECLINÁVEL PARA ACOMPANHANTE, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=532020";6.318.000,00;2.369.250,00;
"52/2020";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR SISTEMA FECHADO DE DRENAGEM POR SUCÇÃO E OUTROS EM SISTEMA DE REGISTRO DE PREÇOS PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=522020";153.121,20;98.002,68;
"52/2020";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SEGURANCA PUBLICA";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA IMPLANTAÇÃO DE SOLUÇÃO DIGITAL DE ÁUDIO E VÍDEO PARA MODERNIZAÇÃO DE AMBIENTES DO CENTRO DE OPERAÇÕES E DO AUDITÓRIO DO COMANDO GERAL DA POLÍCIA MILITAR DO DISTRITO FEDERAL, COM A PRESTAÇÃO DE SERVIÇOS DE INSTALAÇÃO, TREINAMENTO E OPERAÇÃO ASSISTIDA, FORNECIMENTO DE EQUIPAMENTOS E MATERIAIS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450107&modprp=5&numprp=522020";2.461.000,00;1.625.200,00;
"52/2020";"PREGÃO";"DIVULGADO";"POLÍCIA MILITAR DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇO PARA FUTURA AQUISIÇÃO DE 200 (DUZENTOS) APARELHOS ELETRÔNICOS PARA DETECÇÃO DE TEOR ALCOÓLICO - ETILÔMETROS - PARA COIBIR A PRÁTICA DE DIREÇÃO DE AUTOMOTORES POR PESSOAS SOB O EFEITO DE ÁLCOOL, EM CONFORMIDADE COM AS ESPECIFICAÇÕES E CONDIÇÕES CONSTANTES DO TERMO DE REFERÊNCIA DE QUE TRATA O ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926016&modprp=5&numprp=522020";2.542.902,00;1.879.800,00;
"52/2020";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE CLORO GASOSO.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=522020";2.455.200,00;2.401.200,00;
"52/2020";"PREGÃO";"DIVULGADO";"BANCO DE BRASÍLIA S/A";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  SRP MATERIAL DE MARCENARIA";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925008&modprp=5&numprp=522020";592.813,25;247.526,00;
"52/2020";"PREGÃO";"DIVULGADO";"POLÍCIA CIVIL DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DOS SERVIÇOS DE SUPORTE TÉCNICO ESPECIALIZADO EM TELECOMUNICAÇÕES (ALTA DISPONIBILIDADE), COM MÃO DE OBRA ESPECIALIZADA PARA REALIZAR O SUPORTE TÉCNICO, INSTALAÇÃO, CONFIGURAÇÃO E MANUTENÇÃO DA INFRAESTRUTURA, SISTEMAS E EQUIPAMENTOS DE TELECOMUNICAÇÃO DA POLÍCIA CIVIL DO DISTRITO FEDERAL, EM TODAS AS SUAS UNIDADES, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA CONSTANTE DO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926015&modprp=5&numprp=522020";904.679,04;707.649,60;
"52/2020";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SEGURANCA PUBLICA";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA IMPLANTAÇÃO DE SOLUÇÃO DIGITAL DE ÁUDIO E VÍDEO PARA MODERNIZAÇÃO DE AMBIENTES DO CENTRO DE OPERAÇÕES E DO AUDITÓRIO DO COMANDO GERAL DA POLÍCIA MILITAR DO DISTRITO FEDERAL, COM A PRESTAÇÃO DE SERVIÇOS DE INSTALAÇÃO, TREINAMENTO E OPERAÇÃO ASSISTIDA, FORNECIMENTO DE EQUIPAMENTOS E MATERIAIS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450107&modprp=5&numprp=522020";596.000,00;347.740,00;
"52/2020";"PREGÃO";"DIVULGADO";"SERVIÇO NAC.DE APRENDIZAGEM INDUSTRIAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA EVENTUAL CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM IMPRESSÃO E PLOTAGEM DE ADESIVO PARA VEÍCULOS, VISANDO ATENDER O SESI/DF E O SENAI/DF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925170&modprp=5&numprp=522020";168.000,00;95.984,00;
"52/2020";"PREGÃO";"PUBLICADO";"SECRETARIA DE ESTADO DE ECONOMIA DO DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  A FIM DE ATENDER A DEMANDA DOS DIVERSOS ÓRGÃOS E ENTIDADES QUE INTEGRAM O COMPLEXO ADMINISTRATIVO DO DISTRITO FEDERAL, A SUBSECRETARIA DE COMPRAS GOVERNAMENTAIS   SCG/SEGEA/SEEC OPERACIONALIZARÁ LICITAÇÃO PARA REGISTRO DE PREÇOS PARA A AQUISIÇÃO DE MATERIAL DE EXPEDIENTE (CINTA, CLIPE, ORGANIZADOR DE MESA E OUTROS) E MATERIAL MOBILIÁRIO EM GERAL (QUADRO DE AVISO, CAVALETE E QUADRO BRANCO), CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA CONSTANTE.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974002&modprp=5&numprp=522020";613.957,29;319.668,49;
"51/2020";"PREGÃO";"DIVULGADO";"POLÍCIA CIVIL DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAIS DE PILATES E MCKENZIE PARA USO EM FISIOTERAPIA NA POLICLÍNICA DA PCDF, CONFORME AS ESPECIFICAÇÕES TÉCNICAS CONSTANTES DESTE TERMO DE REFERÊNCIA";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926015&modprp=5&numprp=512020";34.382,89;30.510,60;
"51/2020";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR SENSOR ADESIVO ADULTO UNILATERAL OU BILATERAL    E OUTROS EM SISTEMA DE REGISTRO DE PREÇOS PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=512020";3.077.460,00;1.741.193,40;
"51/2020";"PREGÃO";"DIVULGADO";"SERVIÇO NAC.DE APRENDIZAGEM INDUSTRIAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE PRENSA SERVO-CONTROLADORA PARA O LABORATÓRIO DE CONCRETO DE INSTITUTO SENAI DE TECNOLOGIA - IST, VISANDO ATENDER AS DEMANDAS DA UNIDADE OPERACIONAL DE TAGUATINGA DO SENAI/DF, CONFORME ESPECIFICAÇÕES QUANTIDADES E DEMAIS CONDIÇÕES CONSTANTES DESTE EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925170&modprp=5&numprp=512020";83.500,00;59.900,00;
"51/2020";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS DE FERRO FUNDIDO PARA REDES E ADUTORAS DE ÁGUA  (ADAPTADOR FOFO, COLAR DE TOMADA, CURVA, EXTREMIDADE E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=512020";274.448,27;216.636,49;
"51/2020";"PREGÃO";"DIVULGADO";"BANCO DE BRASÍLIA S/A";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS IMPRESSÃO DE BOLETOS E CARNÊS";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925008&modprp=5&numprp=512020";954.788,00;354.788,00;
"51/2020";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"POLÍCIA MILITAR DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A PRESTAÇÃO DE SERVIÇOS CONTINUADOS NO FORNECIMENTO DE SEGURO AERONÁUTICO PARA A FROTA DE TODAS AS AERONAVES DA POLÍCIA MILITAR DO DISTRITO FEDERAL, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA CONSTANTE DO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926016&modprp=5&numprp=512020";1.312.727,25;1.081.569,79;
"51/2020";"PREGÃO";"PUBLICADO";"SECRETARIA DE ESTADO DE ECONOMIA DO DF";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  A FIM DE ATENDER A DEMANDA DA CASA MILITAR DO DISTRITO FEDERAL, A SUBSECRETARIA DE COMPRAS GOVERNAMENTAIS, OPERACIONALIZARÁ LICITAÇÃO, CUJO OBJETO É A CONTRATAÇÃO DE EMPRESA PARA A PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA, COM REPOSIÇÃO DE PEÇAS, PARA APARELHOS DE INSPEÇÃO DE BAGAGENS POR RAIOS-X,  MARCA SMITHS DETECTION, HI-SCAN 5030SI, ORA DISPONIBILIZADOS NO PALÁCIO DO BURITI, SEDE DO EXECUTIVO LOCAL, CONFORME CONDIÇÕES DO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974002&modprp=5&numprp=512020";69.000,00;60.632,00;
"50/2020";"PREGÃO";"DIVULGADO";"POLÍCIA CIVIL DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE RAÇÃO CANINA, A QUAL SERÁ UTILIZADA PELA SEÇÃO DE CINÓFILA DA DIVISÃO DE OPERAÇÕES ESPECIAIS DA POLÍCIA CIVIL DO DF - DOE/PCDF, PARA ALIMENTAÇÃO E TRATAMENTO DOS CÃES CONFORME ESPECIFICAÇÕES, QUANTITATIVOS E DISCRIMINAÇÕES CONSTANTES NO TERMO DE REFERÊNCIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926015&modprp=5&numprp=502020";24.837,00;23.919,00;
"50/2020";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DO MATERIAL ODONTOLÓGICO (BROCA ALTA ROTAÇÃO E OUTROS), EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=502020";234.386,40;100.659,24;
"50/2020";"PREGÃO";"DIVULGADO";"FUNDAÇÃO HEMOCENTRO DE BRASILIA/DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE EQUIPAMENTOS PARA AS ÁREAS TÉCNICAS DA FUNDAÇÃO HEMOCENTRO DE BRASÍLIA, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926334&modprp=5&numprp=502020";756.799,00;669.879,00;
"50/2020";"PREGÃO";"DIVULGADO";"SERVIÇO NAC.DE APRENDIZAGEM INDUSTRIAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA ELABORAR PROJETOS COMPLEMENTARES DE ENGENHARIA, MEMORIAIS DESCRITIVOS E ORÇAMENTOS DAS OBRAS, TODOS COMPATIBILIZADOS ENTRE SI, VISANDO ATENDER AS DEMANDAS DAS UNIDADES OPERACIONAIS SESI SOBRADINHO, SESI TAGUATINGA, SESI GUARÁ, SESI GAMA E SENAI TAGUATINGA, CONFORME ESPECIFICAÇÕES, QUANTIDADES E DEMAIS CONDIÇÕES CONSTANTES DESTE EDITAL E SEUS ANEXOS";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925170&modprp=5&numprp=502020";128.373,31;70.106,69;
"50/2020";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SEGURANCA PUBLICA";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS DE MODERNIZAÇÃO DO SISTEMA DE AR CONDICIONADO DO EDIFÍCIO CIOB (CENTRO INTEGRADO DE OPERAÇÕES DE BRASÍLIA), COM FORNECIMENTO DE EQUIPAMENTOS PRINCIPAIS E ACESSÓRIOS, VISANDO MODERNIZAÇÃO/RETROFIT DE SISTEMA DE CLIMATIZAÇÃO DE EXPANSÃO INDIRETA CONTEMPLANDO A CENTRAL DE ÁGUA GELADA (CAG), AS UNIDADES INTERNAS HIDRÔNICAS, A DISTRIBUIÇÃO DE AR COM CAIXAS DE VOLUME";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450107&modprp=5&numprp=502020";1.667.027,50;224.595,62;
"50/2020";"PREGÃO";"EVENTO DE ADIAMENTO DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS PARA CONSTRUÇÃO E ACABAMENTO (BALDE, CIMENTO, PREGO, TELHA, TORNEIRA E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=502020";294.134,20;171.071,44;
"50/2020";"PREGÃO";"EVENTO DE ALTERAÇÃO DIVULGADO";"POLÍCIA MILITAR DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE KIT DA SUBSTÂNCIA DE MICROPARTÍCULAS DE ODOR REAL PARA ASSOCIAÇÃO E TREINAMENTO DOS CÃES DE FARO DO BATALHÃO DE POLICIAMENTO COM CÃES DA POLÍCIA MILITAR DO DISTRITO FEDERAL, CONFORME ESPECIFICAÇÕES E QUANTIDADES ESTIMADAS DESCRITAS NO TERMO DE REFERÊNCIA, ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926016&modprp=5&numprp=502020";41.000,08;40.000,00;
"50/2020";"PREGÃO";"PUBLICADO";"SECRETARIA DE ESTADO DE ECONOMIA DO DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS VISANDO A EVENTUAL AQUISIÇÃO DE MATERIAIS PARA MANUTENÇÃO DE BENS IMÓVEIS/INSTALAÇÕES (VIDROS, MADEIRAS, TELHAS E OUTROS), A FIM DE ATENDER AOS DIVERSOS ÓRGÃOS DO COMPLEXO ADMINISTRATIVO DO DISTRITO FEDERAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974002&modprp=5&numprp=502020";4.417.589,22;1.968.720,52;
"49/2020";"PREGÃO";"DIVULGADO";"POLÍCIA CIVIL DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAIS DE CONSUMO DESTINADOS AO LABORATÓRIO DE PESQUISA DE DNA FORENSE DA POLÍCIA CIVIL DO DISTRITO FEDERAL E INSTITUTO DE MEDICINA LEGAL (IML), BEM COMO A TODAS AS DEMAIS UNIDADES DA PCDF, POR MEIO DA SEÇÃO DE ALMOXARIFADO.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926015&modprp=5&numprp=492020";59.878.959,00;139.395,00;
"49/2020";"PREGÃO";"DIVULGADO";"FUNDAÇÃO HEMOCENTRO DE BRASILIA/DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE INSUMOS PARA QUANTIFICAÇÃO DAS CÉLULAS-TRONCO HEMATOPOÉTICAS E PARA A REALIZAÇÃO DE PROVA CRUZADA COM FINALIDADE DE TRANSPLANTE DE ÓRGÃOS, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926334&modprp=5&numprp=492020";97.810,00;48.030,00;
"49/2020";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS PARA CORTE E LIGAÇÃO DE ÁGUA (APLICADOR, CHAVE, DISPOSITIVO OBTURADOR E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=492020";501.340,00;255.189,85;
"49/2020";"PREGÃO";"DIVULGADO";"POLÍCIA MILITAR DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM EDUCAÇÃO PARA PRESTAÇÃO DE SERVIÇOS CONTÍNUOS DE EDUCAÇÃO BÁSICA NO COLÉGIO MILITAR TIRADENTES.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926016&modprp=5&numprp=492020";7.617.676,32;7.309.299,60;
"49/2020";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SEGURANCA PUBLICA";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA EVENTUAL CONTRATAÇÃO DE SERVIÇOS ESPECIALIZADA NA CONFECÇÃO, MONTAGEM E INSTALAÇÃO DE MATERIAL DE COMUNICAÇÃO VISUAL(PLACAS VERTICAIS) PARA O SSPDF";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450107&modprp=5&numprp=492020";803.000,00;485.500,00;
"49/2020";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"BANCO DE BRASÍLIA S/A";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA FUTUROS FORNECIMENTOS DE APARELHOS TELEFÔNICOS IP, HEADSETS, GATEWAYS FXS E DEMAIS ACESSÓRIOS, PARA DIVERSAS DEPENDÊNCIAS DO BRB";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925008&modprp=5&numprp=492020";39,05;2.160.472,20;
"49/2020";"PREGÃO";"PUBLICADO";"SECRETARIA DE ESTADO DE ECONOMIA DO DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  A FIM DE ATENDER A DEMANDA DO GOVERNO DO DISTRITO FEDERAL, A SUBSECRETARIA DE COMPRAS GOVERNAMENTAIS - SCG/SEGEA/SEEC - DF OPERACIONALIZARÁ LICITAÇÃO NO SISTEMA COMPRASNET, CUJO O OBJETO  É O REGISTRO DE PREÇOS VISANDO À EVENTUAL AQUISIÇÃO DE MATERIAL PARA MANUTENÇÃO DE BENS IMÓVEIS/INSTALAÇÕES (ABRAÇADEIRA, ARAME, MOURÃO E OUTROS), CONFORME ESPECIFICAÇÕES E QUANTIDADES ESTABELECIDAS NO TERMO DE REFERÊNCIA CONSTANTE DO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974002&modprp=5&numprp=492020";1.322.102,00;372.791,83;
"48/2020";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DE MEDICAMENTOS NÃO-PADRONIZADOS NA SES-DF, POR SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDIMENTO A DECISÕES JUDICIAIS, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=482020";23.910.715,89;17.208.623,16;
"48/2020";"PREGÃO";"DIVULGADO";"POLÍCIA MILITAR DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS DOS SERVIÇOS DE FORNECIMENTO DE ÁGUA MINERAL NATURAL, SEM GÁS, GELADA, ACONDICIONADA EM EMBALAGEM PLÁSTICA TIPO COPO DE POLIETILENO DE 200 ML E ALIMENTAÇÃO PREPARADA TIPO REFEIÇÃO PRINCIPAL (MARMITA), PARA ATENDER AS NECESSIDADES DA POLÍCIA MILITAR DO DISTRITO FEDERAL (PMDF)";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926016&modprp=5&numprp=482020";35.557,20;34.710,60;
"48/2020";"PREGÃO";"DIVULGADO";"SERVIÇO NAC.DE APRENDIZAGEM INDUSTRIAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE MATERIAIS DE INFORMÁTICA, VISANDO ATENDER AS DEMANDAS DAS UNIDADES OPERACIONAIS DO SENAI/DR/DF, CONFORME ESPECIFICAÇÕES, QUANTIDADES E DEMAIS CONDIÇÕES CONSTANTES DESTE EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925170&modprp=5&numprp=482020";1.504.417,22;742.953,22;
"48/2020";"PREGÃO";"DIVULGADO";"FUNDAÇÃO HEMOCENTRO DE BRASILIA/DF";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE CALIBRAÇÃO DE INSTRUMENTOS DE MEDIÇÃO DE VOLUME, DE TEMPERATURA E DE UMIDADE, PARA ATENDER ÀS NECESSIDADES DOS DIVERSOS SETORES DA FUNDAÇÃO HEMOCENTRO DE BRASÍLIA - FHB E DE SUA HEMORREDE   AGÊNCIAS TRANSFUSIONAIS, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926334&modprp=5&numprp=482020";132.112,15;70.096,00;
"48/2020";"PREGÃO";"DIVULGADO";"POLÍCIA CIVIL DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO TÉCNICO DE MANUTENÇÃO CORRETIVA COM REPOSIÇÃO DE PEÇAS EM FRAGMENTADORAS DE PAPEL SECURITY, MODELO RS-215-C, ADQUIRIDAS PELA POLÍCIA CIVIL DO DISTRITO FEDERAL E DISTRIBUÍDAS ÀS SUAS UNIDADES.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926015&modprp=5&numprp=482020";0,02;94.553,71;
